연령대,남성방문 비율,여성방문 비율
70세 이상,4.5,4.3
60~69세,11.7,8.0
50~59세,16.0,12.3
40~49세,9.8,7.1
30~39세,8.2,4.6
20~29세,4.9,3.3
10~19세,2.6,2.0
