동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
80,1254,기타가족,엄마_가족_동생,자연경관,바다_해변_바닷가,광치기해변
30,1164,부모님,할머니_아빠_부모님,미식,식당_흑돼지_갈치조림,광치기해변
23,44,싱글,혼자,휴식/힐링,힐링_신혼여행_가을여행,광치기해변
18,27,연인,커플_남자친구,레포츠/운동,등산_캠핑_카약,광치기해변
7,21,친구,친구_지인,역사유적,다리_유적지_정자,광치기해변
4,9,배우자,남편,문화예술,미술관_전시관_아쿠아리움,광치기해변
2,4,학생,고등학생,반려동물,애견,광치기해변
1,4,회사동료,직원,체험,수학여행,광치기해변
