연령대,남성방문 비율,여성방문 비율
70세 이상,2.5,1.6
60~69세,13.8,5.7
50~59세,21.6,6.8
40~49세,17.4,4.4
30~39세,10.6,2.9
20~29세,8.1,2.2
10~19세,1.0,0.7
