연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,4.3
60~69세,12.1,9.4
50~59세,13.8,14.2
40~49세,7.5,8.0
30~39세,6.0,4.5
20~29세,5.4,5.4
10~19세,2.3,1.5
