연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,3.2
60~69세,11.5,9.0
50~59세,13.2,11.9
40~49세,9.9,7.4
30~39세,7.7,6.9
20~29세,7.0,4.0
10~19세,2.3,1.7
