순위,업소명,주소,분류,외지인 검색 수
1,공단떡볶이,인천 남동구 남동서로 226-0,간이음식,28439
2,맥도날드구월DT점,인천 남동구 인주대로 514-0,간이음식,12857
3,스타벅스간석중앙공원DT점,인천 남동구 경인로 563-0,카페/찻집,11747
4,맥도날드만수DT점,인천 남동구 백범로 229-0,간이음식,11487
5,스타벅스인천간석DT점,인천 남동구 경원대로 974-0,카페/찻집,11354
6,쿠우쿠우인천구월점,인천 남동구 선수촌공원로 1-0,외국식,11201
7,수림공원가든,인천 남동구 주안로 269-0,한식,11022
8,옹기꽃게장,인천 남동구 도림북로16번길 31-0,외국식,10169
9,VIPS예술회관역점,인천 남동구 인주대로 556-0,외국식,9801
10,장수가든,인천 남동구 수현로14번길 13-7,한식,9678
11,부암갈비,인천 남동구 용천로 149-0,한식,9125
12,아웃백스테이크하우스인천구월점,인천 남동구 인주대로 582-0,외국식,8556
13,무지락설렁탕,인천 남동구 논현고잔로 166-0,한식,8421
14,금메달추어탕,인천 남동구 연락골로 28-0,한식,8290
15,송추가마골인천구월점,인천 남동구 인주대로 544-0,한식,8173
16,늘솜당,인천 남동구 논고개로 213-2,간이음식,7955
17,배터지는게장,인천 남동구 수현로 27-0,외국식,7892
18,스타벅스인천논현점,인천 남동구 논고개로 93-0,카페/찻집,7601
19,스타벅스부평삼거리역DT점,인천 남동구 경인로 750-0,카페/찻집,7521
20,맥도날드구월아시아드DT점,인천 남동구 남동대로 724-0,간이음식,7443
21,이당비스트로,인천 남동구 배려터로 9-0,외국식,7259
22,영월애곤드레인천본점 [한식],인천 남동구 매소홀로 864-0,한식,6904
23,통큰해물손칼국수소래포구본점,인천 남동구 소래역남로 10-0,한식,6699
24,안스베이커리구월본점,인천 남동구 인주대로 664-0,간이음식,6539
25,송도갈매기논현점,인천 남동구 논현로26번길 40-15,한식,6470
26,육대장본점,인천 남동구 비류대로 783-0,한식,6249
27,라노비아카페,인천 남동구 남동대로 465-0,카페/찻집,5847
28,하비파크,인천 남동구 만의골로195번길 46-0,카페/찻집,5796
29,느린우체통,인천 남동구 만의골로195번길 60-0,카페/찻집,5486
30,복사꽃피는집인천점,인천 남동구 호구포로 595-24,한식,5449
31,곰설채설렁탕,인천 남동구 인주대로 625-0,한식,5204
32,초심본점,인천 남동구 하촌로 63-0,한식,5174
33,훈장골서창점,인천 남동구 서창남순환로215번길 17-0,한식,4982
34,스타벅스인천서창점,인천 남동구 서창남로 51-0,카페/찻집,4616
35,경복궁구월점 [한식],인천 남동구 인주대로 593-0,한식,4453
36,곤드레밥집,인천 남동구 인주대로626번길 6-0,한식,4394
37,청수옥구월점,인천 남동구 매소홀로 778-0,한식,4390
38,마크로스터스,인천 남동구 오봉동로10번길 35-0,카페/찻집,4355
39,아트랑샤브&구이월남쌈,인천 남동구 구월남로 151-0,외국식,4263
40,훈장골논현점,인천 남동구 논현로 16-0,한식,4260
41,소플러스논현점,인천 남동구 청능대로 552-0,한식,4251
42,온더그린,인천 남동구 능골로 11-2,카페/찻집,3868
43,가리비칼국수,인천 남동구 오봉동로4번길 9-0,한식,3858
44,초원에서,인천 남동구 만의골로 204-0,외국식,3739
45,스타벅스인천구월아시아드점,인천 남동구 인하로 556-0,카페/찻집,3689
46,이화찹쌀순대,인천 남동구 장승로 88-0,한식,3688
47,스타벅스구월길병원점,인천 남동구 남동대로 773-0,카페/찻집,3670
48,홍익돈까스인천미추홀점,인천 남동구 덕골로 2-0,외국식,3594
49,명동보리밥,인천 남동구 예술로 220-0,외국식,3533
50,천지연소래포구역점,인천 남동구 소래역남로16번길 75-0,한식,3422
51,남촌회관,인천 남동구 찬우물로 9-4,카페/찻집,3358
52,더노벰버라운지인천구월동점,인천 남동구 인주대로 548-0,카페/찻집,3333
53,화룽구월점,인천 남동구 인주대로591번길 71-0,한식,3266
54,한우정,인천 남동구 앵고개로 942-0,한식,3232
55,존케이지빌리어드서창2지구점,인천 남동구 서창남순환로215번길 36-0,한식,3220
56,버거킹인천구월아시아드SK점,인천 남동구 호구포로 725-0,간이음식,3062
57,삿뽀로구월점 [일식],인천 남동구 인주대로 593-0,외국식,3056
58,은행나무집,인천 남동구 만의골로189번길 52-0,한식,2903
59,전복촌,인천 남동구 예술로204번길 35-0,외국식,2843
60,할머니추어탕,인천 남동구 경인로 734-0,한식,2835
61,펫피,인천 남동구 덕골로 158-14,카페/찻집,2798
62,상무초밥인천구월점,인천 남동구 인주대로 606-0,외국식,2698
63,익선우대갈비,인천 남동구 구월남로 125-0,한식,2692
64,미궁장어구이,인천 남동구 만의골로 168-0,외국식,2685
