순위,관광지명,주소,분류,외지인 검색 수
1,소래포구종합어시장,인천 남동구 소래역로 12-0,시장,240583
2,소래포구,인천 남동구 포구로 2-9,자연경관(하천/해양),212153
3,인천대공원,인천 남동구 무네미로 236-0,도시공원,154754
4,남촌농산물도매시장,인천 남동구 비류대로 763-0,시장,134096
5,모래내시장,인천 남동구 호구포로 818-0,시장,57029
6,CGV인천,인천 남동구 예술로 198-0,공연시설,35034
7,로데오거리,인천 남동구,테마공원,24764
8,소래습지생태공원,인천 남동구 소래로154번길 77-0,도시공원,24470
9,라마다인천호텔,인천 남동구 소래역로 36-0,호텔,15227
10,간석자유시장,인천 남동구 백범로 312-1,시장,14676
11,구월호텔,인천 남동구 선수촌공원로23번길 1-0,모텔,12002
12,만수시장,인천 남동구 만수로27번길 4-13,시장,11756
13,그랜드팰리스호텔,인천 남동구 호구포로 211-0,호텔,11577
14,소래포구재래어시장,인천 남동구 장도로 85-0,시장,9426
15,파크마린호텔,인천 남동구 소래역로 44-0,호텔,8824
16,호텔더디자이너스인천,인천 남동구 남동대로765번길 8-0,호텔,7653
17,인천승마공원,인천 남동구 만의골로 225-0,육상레저스포츠,7569
18,약사사,인천 남동구 풀무로 48-0,종교성지,7563
19,호텔반월,인천 남동구 선수촌공원로17번길 6-0,호텔,7454
20,모래내종합시장,인천 남동구 구월로276번길 37-0,시장,5964
21,메가박스인천논현,인천 남동구 논고개로 61-0,공연시설,5789
22,베스트웨스턴인천로얄호텔,인천 남동구 백범로 367-0,호텔,5584
23,인천청소년수련관,인천 남동구 장수로 42-0,육상레저스포츠,5448
24,인천대공원어린이동물원,인천 남동구 무네미로 236-0,테마공원,5254
25,인천대공원너나들이캠핑장,인천 남동구,캠핑,4980
26,호텔베이204,인천 남동구 인하로507번길 21-1,호텔,4426
27,호텔진,인천 남동구 남동대로777번길 36-0,호텔,3772
28,CGV인천논현,인천 남동구 논현로26번길 34-0,공연시설,3675
29,에제르파크,인천 남동구 만의골로 155-0,캠핑,3626
30,중앙공원,인천 남동구,도시공원,3619
31,호텔카카오,인천 남동구 앵고개로948번길 48-0,호텔,3584
32,호텔카카오,인천 남동구 예술로204번길 32-0,모텔,3398
33,알리스위트호텔간석,인천 남동구 남동대로916번길 15-0,호텔,3371
