기준연월,지역명,검색량(건)
202108,전라남도 신안군 ,1649
202109,전라남도 신안군 ,1567
202110,전라남도 신안군 ,1315
202111,전라남도 신안군 ,1082
202112,전라남도 신안군 ,282
202201,전라남도 신안군 ,226
202202,전라남도 신안군 ,77
202203,전라남도 신안군 ,112
202204,전라남도 신안군 ,111
202205,전라남도 신안군 ,285
202206,전라남도 신안군 ,257
202207,전라남도 신안군 ,270
