순위,업소명,주소,분류,현지인 검색 수
1,헤밍웨이,전남 신안군 학동길 66-20,카페/찻집,115
2,꽃피는무화가[한식],전남 신안군 압해로 393-2,한식,71
3,이학식당,전남 신안군 증도중앙길 39-0,한식,70
4,암태민박식당,전남 신안군 진작지길 182-0,한식,63
5,나들목맛집,전남 신안군 진리길 2-0,한식,57
6,함초식당소금항카페,전남 신안군 지도증도로 1053-11,한식,56
7,갯마을식당,전남 신안군 증도중앙길 40-2,외국식,53
8,백길천사횟집,전남 신안군 자은서부1길 86-12,외국식,52
9,왕바위식당,전남 신안군 지도증도로 1991-0,외국식,46
10,뻘뚱,전남 신안군 탑목개길 163-1,외국식,44
11,섬마을회정식,전남 신안군 압해로 1844-0,외국식,43
12,미연식당,전남 신안군 월포안길 15-2,한식,42
12,하나로식당,전남 신안군 장단고길 33-17,한식,42
14,마시쿠만,전남 신안군 압해로 401-0,간이음식,39
15,사월포횟집,전남 신안군 사월포길 207-0,외국식,33
16,신안맛집,전남 신안군 중부로 1816-0,한식,26
16,안성식당,전남 신안군 증도중앙길 43-0,한식,26
18,카페베네치아,전남 신안군 진작지길 227-17,카페/찻집,24
19,송도수산시장 1004횟집,전남 신안군,외국식,23
20,숙자네,전남 신안군 구영2길 54-3,한식,21
21,증도 황궁짜장[중식],전남 신안군 증도중앙길 40-7,외국식,20
22,한우정,전남 신안군 지도증도로 1836-3,한식,17
22,보해반점[중식],전남 신안군 대광해수욕장길 18-4,외국식,17
24,샨샤[중식],전남 신안군 장단고길 17-2,외국식,16
24,커피인터뷰신안점,전남 신안군 해제지도로 1283-24,카페/찻집,16
26,맛나제,전남 신안군 중부로 3008-0,한식,15
26,청해짱뚱어,전남 신안군 지도증도로 10-1,한식,15
28,고향식당[한식],전남 신안군 문준경길 165-0,한식,14
28,마을식당퍼플,전남 신안군 박지도길 173-0,한식,14
28,보물섬식당[한식],전남 신안군 보물섬길 8-0,한식,14
28,한양왕갈비탕신안점,전남 신안군 압해로 1564-0,한식,14
32,지도횟집,전남 신안군 송도2길 47-0,외국식,13
32,천사바다횟집,전남 신안군 진작지길 227-17,외국식,13
32,카페솔섬,전남 신안군 송도2길 26-0,카페/찻집,13
32,편안한횟집,전남 신안군 대광해수욕장길 178-0,외국식,13
36,바다정원,전남 신안군 압해로 820-0,카페/찻집,12
36,천사대교횟집,전남 신안군 박달로 84-0,외국식,12
36,천사신안아구찜,전남 신안군 무지개길 321-0,한식,12
36,억순이의기찬밥상,전남 신안군 오림진고길 4-0,한식,12
40,남강,전남 신안군 중부로 1502-80,한식,11
40,섬마을횟집,전남 신안군 송도2길 55-0,외국식,11
40,짱뚱이네식당,전남 신안군 우전길 17-12,한식,11
40,해안누리횟집,전남 신안군 사월포길 183-1,외국식,11
