기준연월,지역명,검색량(건)
202108,전라북도 장수군 ,694
202109,전라북도 장수군 ,528
202110,전라북도 장수군 ,489
202111,전라북도 장수군 ,588
202112,전라북도 장수군 ,330
202201,전라북도 장수군 ,450
202202,전라북도 장수군 ,181
202203,전라북도 장수군 ,205
202204,전라북도 장수군 ,221
202205,전라북도 장수군 ,312
202206,전라북도 장수군 ,377
202207,전라북도 장수군 ,666
