순위,업소명,주소,분류,외지인 검색 수
1,장수한우명품관,전북 장수군 군청길 19-0,한식,2468
2,토옥동송어횟집,전북 장수군 토옥동로 313-0,외국식,605
3,장수한우마을,전북 장수군 지소골길 18-6,한식,592
4,장수젊은한우,전북 장수군 노하3길 27-0,한식,454
5,까만돈,전북 장수군 가곡길 1-0,한식,452
6,논개생가식당,전북 장수군 의암로 558-0,한식,427
7,양악송어장,전북 장수군 토옥동로 313-0,외국식,335
8,긴물찻집,전북 장수군 삼고길 270-3,카페/찻집,285
9,옛터가든,전북 장수군 장무로 170-0,한식,276
10,영광분식,전북 장수군 춘송길 15-0,간이음식,247
11,이디야커피장수점,전북 장수군 싸리재로 6-0,카페/찻집,224
12,파리바게뜨전북장수점,전북 장수군 장천로 168-0,간이음식,187
13,장수명품관별관,전북 장수군 방촌길 16-0,한식,167
14,콩마을순두부,전북 장수군 시장로 14-0,한식,151
15,빠담빠담카페,전북 장수군 장안산로 267-0,카페/찻집,144
16,용광가든,전북 장수군 진장로 1526-11,한식,142
17,일삼칠,전북 장수군 한들로 137-0,카페/찻집,134
18,장안식당,전북 장수군,한식,127
19,타짜장면[중식],전북 장수군 장무로 195-0,외국식,125
20,롯데리아전북장수점,전북 장수군 성산길 2-0,간이음식,114
21,장수레드푸드,전북 장수군 한들로 159-0,한식,106
22,청산별곡,전북 장수군 덕산로 763-48,한식,101
23,양지가마솥순대국밥,전북 장수군 장계1길 28-18,한식,94
24,행복한농부,전북 장수군 장천로 159-0,한식,82
25,호타루초밥,전북 장수군 시장로 31-2,외국식,80
26,청기와집,전북 장수군 한들로 181-0,한식,79
27,정성회관,전북 장수군 서동로 28-2,한식,72
28,시골쌀밥영양돌솥밥,전북 장수군 장수로 3061-0,한식,63
29,명륜진사갈비장수장계점,전북 장수군 서동로 34-5,한식,51
30,자연에서,전북 장수군 지지로 1523-37,한식,49
31,장수밥상,전북 장수군 용암길 57-0,한식,47
31,삼봉가든,전북 장수군 장수로 1858-1,한식,47
33,도깨비계곡산장[한식],전북 장수군 지소골길 140-0,한식,45
33,진숙이네집밥,전북 장수군 장무로 194-0,한식,45
35,우가양평해장국장수점,전북 장수군 의암로 1065-0,한식,44
36,진미회관,전북 장수군 장천로 160-0,한식,43
37,산마을,전북 장수군 보산로 1871-3,한식,42
38,온고을[중식],전북 장수군 유천길 40-27,외국식,40
39,커피바헬로우,전북 장수군 군청길 34-0,카페/찻집,35
39,송천가든,전북 장수군 백장로 2167-0,한식,35
41,덕순네돈까스,전북 장수군,외국식,34
42,시골밥상,전북 장수군 장수로 3076-0,한식,30
43,꽃감님네산야초장아찌정식[한식],전북 장수군 준비취락길 15-10,한식,29
43,콩샌장수점,전북 장수군 장수북동1길 3-0,카페/찻집,29
45,계남분식,전북 장수군 장수로 3070-0,간이음식,26
45,먹으러회관,전북 장수군 송탄4길 8-12,한식,26
47,옥산가든,전북 장수군 지지로 1555-0,한식,25
48,장남호산장,전북 장수군 장남로 207-4,한식,23
49,산서보리밥,전북 장수군 보산로 1865-10,한식,19
50,한정회관,전북 장수군 장수로 3080-0,한식,18
50,붕붕오리나라,전북 장수군 준비취락길 19-10,외국식,18
52,영광식당,전북 장수군 춘송길 13-0,한식,17
52,청산,전북 장수군 노하1길 2-0,한식,17
54,황금산장,전북 장수군 지지로 553-0,한식,16
54,서울숯불갈비,전북 장수군 문화로 40-0,한식,16
56,불개미,전북 장수군 시장로 19-0,한식,15
56,내고향산장,전북 장수군 천천북로 136-0,한식,15
56,하누가나봄리조트점,전북 장수군 승마1로 60-32,한식,15
59,덕순네돈까스장계점,전북 장수군 장무로 239-0,외국식,14
60,거시기 회관,전북 장수군 한들로 54-0,한식,13
60,장수친환경영농조합법인,전북 장수군 장수로 1921-0,기타음식,13
60,장수골프리조트클럽하우스,전북 장수군 장안산로 303-0,한식,13
63,청계,전북 장수군 장무로 185-25,한식,12
64,춘송식당[일식],전북 장수군 춘송길 1-0,외국식,11
64,느티나무가든,전북 장수군 천천북로 500-0,한식,11
64,옛날순두부,전북 장수군 장무로 1336-0,한식,11
67,선금식당,전북 장수군 장수로 3084-0,한식,10
67,장수오케이맛집,전북 장수군 방촌길 26-0,한식,10
67,천천숯불갈비,전북 장수군 천천로 74-0,한식,10
67,안미성[중식],전북 장수군 장수로 3072-0,외국식,10
67,천천닭한마리,전북 장수군 송탄로 39-0,외국식,10
72,수남식당닭집[중식],전북 장수군 상하평길 3-0,외국식,9
72,초원가든,전북 장수군 양악길 15-0,한식,9
72,풍년각[중식],전북 장수군 장수로 505-0,외국식,9
72,다올,전북 장수군 장무로 364-13,카페/찻집,9
72,원촌식당,전북 장수군 원촌길 2-0,한식,9
77,한들예식장,전북 장수군 서동로 34-5,한식,8
77,홍실마차,전북 장수군 한들3길 11-0,한식,8
77,모두랑피자치킨,전북 장수군 구시장길 6-4,간이음식,8
77,싸이공퍼,전북 장수군 시장로 23-0,외국식,8
77,북경얼큰돼지짬뽕[중식],전북 장수군 호비로 37-0,외국식,8
82,보배식당,전북 장수군 송탄3길 6-0,한식,7
83,오복식당[중식],전북 장수군 장천로 190-0,외국식,6
83,L-Cafe,전북 장수군 한들로 80-0,카페/찻집,6
83,계북한우식당,전북 장수군 장무로 962-3,한식,6
83,집재산장,전북 장수군 장무로 621-3,한식,6
83,정대포,전북 장수군 한들3길 3-0,한식,6
83,신포우리만두장수점,전북 장수군 시장로 5-3,간이음식,6
83,영화가든,전북 장수군 비행로 1005-28,한식,6
83,북경반점[중식],전북 장수군 신동서로 1-0,외국식,6
83,자연애다슬기,전북 장수군 서동로 21-0,한식,6
92,전성회관,전북 장수군 장수로 3069-0,한식,5
92,털보가든,전북 장수군 장수로 719-0,한식,5
92,백호복집,전북 장수군 백화로 8-0,외국식,5
92,사거리분식,전북 장수군 장무로 222-0,간이음식,5
92,다올,전북 장수군 장무로 364-13,한식,5
92,바다양푼이동태탕장수장계점,전북 장수군 문화로 23-0,한식,5
92,일두백미,전북 장수군 송천로 142-0,한식,5
92,청포식당,전북 장수군 장무로 965-1,한식,5
92,황박사해물칼국수,전북 장수군 시장로 31-2,한식,5
