연령대,남성방문 비율,여성방문 비율
70세 이상,6.4,3.2
60~69세,11.4,7.9
50~59세,11.7,9.2
40~49세,12.2,7.3
30~39세,8.4,7.3
20~29세,5.1,4.7
10~19세,1.5,2.4
