연령대,남성방문 비율,여성방문 비율
70세 이상,6.2,5.9
60~69세,10.7,10.9
50~59세,10.1,10.8
40~49세,7.9,7.4
30~39세,6.8,5.7
20~29세,6.0,5.2
10~19세,2.7,2.4
