연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,2.0
60~69세,8.8,6.9
50~59세,11.7,13.0
40~49세,9.3,8.6
30~39세,8.4,7.6
20~29세,7.7,6.7
10~19세,2.9,3.1
