기준연월,지역명,방문자 수
202108,강원도 인제군 ,1071771.0
202110,강원도 인제군 ,1022135.0
202109,강원도 인제군 ,777226.0
202111,강원도 인제군 ,610749.0
202112,강원도 인제군 ,548027.0
202201,강원도 인제군 ,637454.0
202202,강원도 인제군 ,504274.0
202203,강원도 인제군 ,449793.0
202204,강원도 인제군 ,627782.0
202205,강원도 인제군 ,840423.0
202206,강원도 인제군 ,852258.0
202207,강원도 인제군 ,1026724.0
