기준연월,지역명,검색량(건)
202108,강원도 인제군 ,1799
202109,강원도 인제군 ,1506
202110,강원도 인제군 ,2182
202111,강원도 인제군 ,1852
202112,강원도 인제군 ,555
202201,강원도 인제군 ,829
202202,강원도 인제군 ,407
202203,강원도 인제군 ,471
202204,강원도 인제군 ,354
202205,강원도 인제군 ,203
202206,강원도 인제군 ,857
202207,강원도 인제군 ,311
