유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
강원도 속초시 , 강원도 인제군,16.2,1
강원도 홍천군 , 강원도 인제군,14.6,1
강원도 고성군 , 강원도 인제군,13.3,1
강원도 양양군 , 강원도 인제군,8.2,1
강원도 춘천시 , 강원도 인제군,6.2,1
경기도 가평군 , 강원도 인제군,5.7,1
경기도 남양주시 , 강원도 인제군,2.7,1
강원도 강릉시 , 강원도 인제군,2.4,1
강원도 양구군 , 강원도 인제군,2.3,1
강원도 원주시 , 강원도 인제군,2.1,1
경기도 양평군 , 강원도 인제군,1.4,1
서울특별시 송파구 , 강원도 인제군,1.1,1
경기도 하남시 , 강원도 인제군,1.1,1
서울특별시 강동구 , 강원도 인제군,0.9,1
서울특별시 강남구 , 강원도 인제군,0.8,1
서울특별시 노원구 , 강원도 인제군,0.7,1
강원도 횡성군 , 강원도 인제군,0.6,1
경기도 성남시 분당구 , 강원도 인제군,0.6,1
경기도 의정부시 , 강원도 인제군,0.5,1
서울특별시 서초구 , 강원도 인제군,0.5,1
 강원도 인제군,강원도 속초시,38.7,2
 강원도 인제군,강원도 양양군,15.6,2
 강원도 인제군,강원도 고성군,11.4,2
 강원도 인제군,강원도 춘천시,9.3,2
 강원도 인제군,강원도 강릉시,8.7,2
 강원도 인제군,강원도 홍천군,6.0,2
 강원도 인제군,강원도 양구군,1.2,2
 강원도 인제군,경기도 가평군,0.9,2
 강원도 인제군,경기도 양평군,0.9,2
 강원도 인제군,경기도 남양주시,0.9,2
 강원도 인제군,강원도 삼척시,0.6,2
 강원도 인제군,강원도 원주시,0.5,2
 강원도 인제군,경기도 하남시,0.4,2
 강원도 인제군,경기도 여주시,0.3,2
 강원도 인제군,강원도 동해시,0.3,2
 강원도 인제군,강원도 횡성군,0.3,2
 강원도 인제군,강원도 평창군,0.3,2
 강원도 인제군,서울특별시 강남구,0.2,2
 강원도 인제군,서울특별시 송파구,0.2,2
 강원도 인제군,경기도 이천시,0.1,2
