연령대,남성방문 비율,여성방문 비율
70세 이상,5.7,2.2
60~69세,11.5,9.3
50~59세,12.2,11.0
40~49세,12.8,11.3
30~39세,5.5,5.6
20~29세,3.5,2.9
10~19세,3.2,1.6
