연령대,남성방문 비율,여성방문 비율
70세 이상,2.6,2.1
60~69세,10.4,8.8
50~59세,12.7,13.8
40~49세,9.2,8.8
30~39세,8.7,7.8
20~29세,5.1,5.1
10~19세,2.1,1.9
