동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드
63,2095,연인,여자친구_남자친구_애인,미식,맛집_술_음료
23,96,자녀,자녀_학생_아들,자연경관,바다_해수욕장_해안
20,54,기타가족,오빠_남동생_장인,문화예술,미술관_박물관_노래방
14,39,부모님,부모님_어머님_아버지,레포츠/운동,트레킹_프리다이빙_산행
11,39,친구,친구_지인,휴식/힐링,힐링_나들이_테라피
8,17,배우자,신랑_신부,반려동물,애견_반려동물_반려견
8,10,학생,고등학생_초등학생_대학생,역사유적,무덤_정자_사찰
6,0,회사동료,직원_부장,,
5,0,싱글,혼자_싱글,,
