기준연월,지역명,검색량(건)
202108,부산광역시 동래구 ,392
202109,부산광역시 동래구 ,369
202110,부산광역시 동래구 ,548
202111,부산광역시 동래구 ,538
202112,부산광역시 동래구 ,131
202201,부산광역시 동래구 ,119
202202,부산광역시 동래구 ,45
202203,부산광역시 동래구 ,4
202204,부산광역시 동래구 ,12
202205,부산광역시 동래구 ,111
202206,부산광역시 동래구 ,118
202207,부산광역시 동래구 ,121
