순위,업소명,주소,분류,현지인 검색 수
1,맥도날드대전신탄진DT점,대전 대덕구 신탄진로 605-0,간이음식,2081
2,맥도날드대전한남대DT점,대전 대덕구 한밭대로 1102-0,간이음식,1967
3,오문창순대국밥,대전 대덕구 한밭대로 1153-0,한식,1887
4,스타벅스대전한남대DT점,대전 대덕구 한밭대로 1122-0,카페/찻집,1364
5,스타벅스대전신탄진DT점,대전 대덕구 대덕대로 1544-0,카페/찻집,1228
6,스타벅스신탄진금강DT점,대전 대덕구 신탄진로 866-0,카페/찻집,1119
7,비래키키,대전 대덕구 비래골길 47-12,카페/찻집,1114
8,두두당,대전 대덕구 대청로 234-0,카페/찻집,950
9,스타벅스대전IC DT점,대전 대덕구 동서대로 1776-0,카페/찻집,779
10,부추해물칼국수,대전 대덕구 신탄진로804번길 31-0,한식,596
11,에이디카페,대전 대덕구 대청로 260-0,카페/찻집,589
12,왕손곱창,대전 대덕구 대화로 69-0,외국식,516
13,이화수전통육개장신일점,대전 대덕구 신일동로 1-0,한식,481
14,스타벅스대전송촌점,대전 대덕구 송촌북로36번길 36-0,카페/찻집,455
15,옥천순대매운족발,대전 대덕구 송촌로 9-0,한식,453
16,삼삼카페,대전 대덕구 대청호수로 1875-0,카페/찻집,450
16,짬뽕지존신탄진점 [중식],대전 대덕구 신탄진로 578-0,외국식,450
18,향미각[중식],대전 대덕구 쌍청당로 14-0,외국식,427
19,한마음정육식당와동점,대전 대덕구 장동로 75-0,한식,395
20,신화수산활어회센타2호점,대전 대덕구 오정로 125-0,외국식,381
21,투썸플레이스신탄진IC점,대전 대덕구 덕암로 178-0,카페/찻집,369
22,그린브라우니신탄진점,대전 대덕구 대청로 152-0,간이음식,347
22,초가랑,대전 대덕구 대청호수로1326번길 70-29,한식,347
24,방일해장국신탄진점,대전 대덕구 대덕대로1448번길 3-0,한식,336
25,통일면옥,대전 대덕구 한밭대로1117번길 17-0,한식,313
26,꽁뚜,대전 대덕구 신탄진로36번길 111-0,외국식,311
27,탐앤탐스대전송촌점,대전 대덕구 계족산로81번길 116-0,카페/찻집,303
28,송촌먹자골목,대전 대덕구,기타음식,291
29,띠울석갈비본점,대전 대덕구 신탄진로 209-0,한식,289
30,유가옥설렁탕중리점,대전 대덕구 한밭대로 1161-0,한식,286
31,생태와 생갈치,대전 대덕구 대전천북로 222-0,한식,278
32,구들마루오정점,대전 대덕구 대전로 1009-0,한식,271
33,혜성옥본점,대전 대덕구 한밭대로 1147-0,한식,269
34,백마강참숯민물장어,대전 대덕구 동서대로 1752-0,외국식,267
35,이가촌,대전 대덕구 아리랑로 141-0,한식,254
36,모들식탁,대전 대덕구 대덕대로1448번길 117-0,한식,249
36,소도둑대전송촌점,대전 대덕구 송촌북로4번길 49-0,한식,249
38,뚝배기에담은이탈리아,대전 대덕구 송촌북로4번길 47-10,외국식,244
39,필짬뽕,대전 대덕구 한남로137번길 43-0,외국식,242
40,월산본가송촌점,대전 대덕구 계족산로81번길 87-0,한식,236
41,매봉식당,대전 대덕구 계족로664번길 113-0,한식,231
42,강길도낙지마을,대전 대덕구 선비마을로 9-0,외국식,219
43,찌글이짜글이[한식],대전 대덕구 대덕대로1454번길 13-0,한식,216
44,금강옥천올갱이,대전 대덕구 동춘당로15번길 90-0,한식,207
45,영화반점[중식],대전 대덕구 신탄진동로23번길 46-0,외국식,205
46,미강손짜장[중식],대전 대덕구 덕암로181번길 19-0,외국식,202
46,양평칼국수,대전 대덕구 중리남로28번길 1-0,한식,202
48,황기왕짬뽕[중식],대전 대덕구 중리북로37번길 65-0,외국식,184
49,대청골순대국밥,대전 대덕구 대청로 10-0,한식,183
50,SUBWAY대전한남대점,대전 대덕구 한남로25번길 5-0,간이음식,180
51,파스쿠찌대전송촌점,대전 대덕구 계족산로81번길 101-0,카페/찻집,178
52,SUBWAY송촌점,대전 대덕구 계족산로81번길 70-0,간이음식,175
52,샤브쌈주머니오정점,대전 대덕구 한밭대로 1048-0,외국식,175
54,명륜진사갈비대전신탄진점,대전 대덕구 덕암로265번길 15-0,한식,174
55,11시들쌈밥신탄진본점,대전 대덕구 대청로 9-0,한식,172
56,을축,대전 대덕구 신탄진동로23번길 81-0,간이음식,166
57,장승마을,대전 대덕구 신탄진동로24번길 24-0,외국식,165
58,또랑,대전 대덕구 계족로 550-0,한식,164
59,길갈비빔국수신탄점,대전 대덕구 신탄진로567번길 2-0,한식,162
59,예산소복갈비,대전 대덕구 송촌남로 43-0,한식,162
