순위,업소명,주소,분류,외지인 검색 수
1,오문창순대국밥,대전 대덕구 한밭대로 1153-0,한식,21666
2,맥도날드대전신탄진DT점,대전 대덕구 신탄진로 605-0,간이음식,11105
3,두두당,대전 대덕구 대청로 234-0,카페/찻집,10777
4,맥도날드대전한남대DT점,대전 대덕구 한밭대로 1102-0,간이음식,9182
5,스타벅스대전한남대DT점,대전 대덕구 한밭대로 1122-0,카페/찻집,7892
6,스타벅스대전신탄진DT점,대전 대덕구 대덕대로 1544-0,카페/찻집,7584
7,스타벅스대전IC DT점,대전 대덕구 동서대로 1776-0,카페/찻집,6443
8,비래키키,대전 대덕구 비래골길 47-12,카페/찻집,5422
9,부추해물칼국수,대전 대덕구 신탄진로804번길 31-0,한식,5258
10,스타벅스신탄진금강DT점,대전 대덕구 신탄진로 866-0,카페/찻집,5130
11,에이디카페,대전 대덕구 대청로 260-0,카페/찻집,4504
12,삼삼카페,대전 대덕구 대청호수로 1875-0,카페/찻집,3976
13,초가랑,대전 대덕구 대청호수로1326번길 70-29,한식,3759
14,왕손곱창,대전 대덕구 대화로 69-0,외국식,2966
15,꽁뚜,대전 대덕구 신탄진로36번길 111-0,외국식,2637
16,향미각[중식],대전 대덕구 쌍청당로 14-0,외국식,2537
17,백마강참숯민물장어,대전 대덕구 동서대로 1752-0,외국식,2368
18,신화수산활어회센타2호점,대전 대덕구 오정로 125-0,외국식,2335
19,매봉식당,대전 대덕구 계족로664번길 113-0,한식,2290
20,통일면옥,대전 대덕구 한밭대로1117번길 17-0,한식,2093
21,스타벅스대전송촌점,대전 대덕구 송촌북로36번길 36-0,카페/찻집,2038
22,11시들쌈밥신탄진본점,대전 대덕구 대청로 9-0,한식,1966
23,이가촌,대전 대덕구 아리랑로 141-0,한식,1895
24,혜성옥본점,대전 대덕구 한밭대로 1147-0,한식,1754
25,금강옥천올갱이,대전 대덕구 동춘당로15번길 90-0,한식,1734
26,한마음정육식당와동점,대전 대덕구 장동로 75-0,한식,1701
27,띠울석갈비본점,대전 대덕구 신탄진로 209-0,한식,1696
28,찌글이짜글이[한식],대전 대덕구 대덕대로1454번길 13-0,한식,1604
29,그린브라우니신탄진점,대전 대덕구 대청로 152-0,간이음식,1499
30,구들마루오정점,대전 대덕구 대전로 1009-0,한식,1463
31,유가옥설렁탕중리점,대전 대덕구 한밭대로 1161-0,한식,1431
32,짬뽕지존신탄진점 [중식],대전 대덕구 신탄진로 578-0,외국식,1406
33,옥천순대매운족발,대전 대덕구 송촌로 9-0,한식,1401
34,투썸플레이스신탄진IC점,대전 대덕구 덕암로 178-0,카페/찻집,1328
35,탐앤탐스대전송촌점,대전 대덕구 계족산로81번길 116-0,카페/찻집,1236
36,장승마을,대전 대덕구 신탄진동로24번길 24-0,외국식,1211
37,필짬뽕,대전 대덕구 한남로137번길 43-0,외국식,1206
38,소도둑대전송촌점,대전 대덕구 송촌북로4번길 49-0,한식,1178
39,영화반점[중식],대전 대덕구 신탄진동로23번길 46-0,외국식,1131
40,쥐코찻집,대전 대덕구 대청로424번안길 41-0,카페/찻집,1082
41,형제수산,대전 대덕구 중리로76번길 22-0,외국식,1076
42,방일해장국신탄진점,대전 대덕구 대덕대로1448번길 3-0,한식,1052
43,이성수왕짬뽕순두부1호점,대전 대덕구 비래서로 25-0,한식,1025
44,카페아마떼대청호점,대전 대덕구 대청로424번길 554-0,카페/찻집,1014
45,SUBWAY대전한남대점,대전 대덕구 한남로25번길 5-0,간이음식,989
46,이촌농장,대전 대덕구 대청로424번길 440-0,한식,959
47,또랑,대전 대덕구 계족로 550-0,한식,949
48,양평칼국수,대전 대덕구 중리남로28번길 1-0,한식,914
49,강길도낙지마을,대전 대덕구 선비마을로 9-0,외국식,903
50,몽심,대전 대덕구 한남로38번길 28-0,간이음식,897
51,예산소복갈비,대전 대덕구 송촌남로 43-0,한식,887
52,계림가든,대전 대덕구 신탄진로36번길 127-0,한식,884
53,모들식탁,대전 대덕구 대덕대로1448번길 117-0,한식,867
54,장수촌,대전 대덕구 신탄진로 512-0,한식,862
55,뚝배기에담은이탈리아,대전 대덕구 송촌북로4번길 47-10,외국식,855
55,황기왕짬뽕[중식],대전 대덕구 중리북로37번길 65-0,외국식,855
57,강가에서,대전 대덕구 대청로 429-0,외국식,836
58,월산본가송촌점,대전 대덕구 계족산로81번길 87-0,한식,821
59,임단아갈비탕&찜본점,대전 대덕구 신탄진동로 13-0,한식,817
60,미강손짜장[중식],대전 대덕구 덕암로181번길 19-0,외국식,813
61,계족돼지,대전 대덕구 비래골길 47-20,한식,792
62,대청골순대국밥,대전 대덕구 대청로 10-0,한식,783
63,이종구항아리짬뽕오정점 [중식],대전 대덕구 한밭대로1006번길 11-0,외국식,770
64,대청농원,대전 대덕구 대청로 493-12,한식,763
65,샤브쌈주머니오정점,대전 대덕구 한밭대로 1048-0,외국식,731
66,가마솥해장국,대전 대덕구 산업단지로87번길 13-0,한식,714
67,오리사랑,대전 대덕구 계족산로81번길 39-0,외국식,651
68,찌글이짜글이본점,대전 대덕구 대덕대로1454번길 13-0,한식,645
69,장수촌송촌중리점,대전 대덕구 송촌북로5번길 10-11,한식,643
70,파스쿠찌대전한남대점,대전 대덕구 한남로 45-0,카페/찻집,642
71,야호식당,대전 대덕구 대청호수로 1869-0,외국식,638
72,황해면옥,대전 대덕구 한남로149번길 1-0,한식,628
