순위,관광지명,주소,분류
1,오정농수산물도매시장,대전 대덕구 한밭대로 987-0,쇼핑
2,중리전통시장,대전 대덕구 중리북로37번길 11-0,쇼핑
3,대전산업용재유통단지,대전 대덕구 대화로 160-0,쇼핑
4,대청공원,대전 대덕구,자연관광지
5,삼성전자서비스/동대전센터,대전 대덕구 동서대로 1751-0,쇼핑
6,동춘당공원,대전 대덕구 동춘당로94번길 50-0,자연관광지
7,장동산림욕장,대전 대덕구,자연관광지
8,계족산황톳길,대전 대덕구 산디로 79-70,레포츠(육상/해상/항공)
9,길치근린공원,대전 대덕구 신상로 65-0,자연관광지
10,대청호,대전 대덕구,자연관광지
11,대상베스트코/오정점,대전 대덕구 한밭대로 1030-0,쇼핑
12,금강로하스산호빛공원,대전 대덕구,자연관광지
13,계족산,대전 대덕구,자연관광지
14,대청댐물문화관,대전 대덕구 대청로 618-136,문화시설
15,싱그린골프클럽,대전 대덕구 신탄진로 37-0,레포츠(육상/해상/항공)
16,오정공구상가,대전 대덕구 오정로 57-0,쇼핑
17,삼성디지털프라자/동대전본점,대전 대덕구 동서대로 1751-0,쇼핑
18,번영공구백화점,대전 대덕구 오정로 97-0,쇼핑
19,송촌도서관,대전 대덕구 송촌로 59-0,문화시설
20,안산도서관,대전 대덕구 계족로663번길 25-0,문화시설
21,장학문구사,대전 대덕구 오정로 100-0,쇼핑
22,GS더프레시/신탄진점,대전 대덕구 석봉로44번길 76-0,쇼핑
23,대상베스트코/신탄진점,대전 대덕구 덕암로148번길 7-0,쇼핑
24,법동시장,대전 대덕구 계족로608번길 23-6,쇼핑
25,더리스장식철물,대전 대덕구 오정로 56-0,쇼핑
26,신탄진도서관,대전 대덕구 신탄진동로 64-0,문화시설
27,금강데코,대전 대덕구 오정로 124-0,쇼핑
28,파인필드골프연습장,대전 대덕구 산업단지로 108-0,레포츠(육상/해상/항공)
29,다이소/신탄진점,대전 대덕구 신탄진로 811-0,쇼핑
30,다이소/대전송촌점,대전 대덕구 동춘당로94번길 11-21,쇼핑
31,계족산황톳길,대전 대덕구 산디로 79-70,레저스포츠
32,이마트에브리데이/신탄진점,대전 대덕구 대청로 62-0,쇼핑
33,신탄진시장,대전 대덕구 석봉로37번길 53-0,쇼핑
34,비래프라자,대전 대덕구 비래서로 43-0,쇼핑
35,핑크뮬리하천생태공원,대전 대덕구,자연관광지
36,계족산,대전 대덕구,자연관광
37,대덕종합전기,대전 대덕구 오정로 23-0,쇼핑
38,덕암축구센터,대전 대덕구 대덕대로1448번길 199-0,기타관광지
39,삼부도매마트,대전 대덕구 한남로150번길 160-0,쇼핑
40,대청댐벚꽃길,대전 대덕구,기타관광지
41,보람코아,대전 대덕구 동춘당로 178-0,쇼핑
42,장동산림욕장,대전 대덕구,자연관광
43,대덕골프,대전 대덕구 한밭대로 1058-0,쇼핑
44,한밭신화수산,대전 대덕구 대전천북로 350-0,쇼핑
45,굿윌스토어/밀알대전점,대전 대덕구 동서대로1777번길 1-0,쇼핑
46,동춘당공원,대전 대덕구 동춘당로94번길 50-0,문화관광
47,비래스토아,대전 대덕구 비래서로 43-0,쇼핑
48,대청호,대전 대덕구,자연관광
49,아우디조명,대전 대덕구 오정로 109-0,쇼핑
50,신탄진KT&G벚꽃길,대전 대덕구,기타관광지
51,수정세라믹,대전 대덕구 대화12길 5-0,쇼핑
52,대청공원,대전 대덕구,문화관광
