연령대,남성방문 비율,여성방문 비율
70세 이상,5.0,3.4
60~69세,5.6,4.0
50~59세,5.5,4.4
40~49세,5.4,3.1
30~39세,5.1,0.6
20~29세,46.2,1.6
10~19세,8.6,0.8
