유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상남도 산청군 , 경상남도 함양군,15.4,1
경상남도 거창군 , 경상남도 함양군,15.0,1
전라북도 남원시 , 경상남도 함양군,10.1,1
경상남도 진주시 , 경상남도 함양군,8.8,1
전라북도 장수군 , 경상남도 함양군,3.4,1
전라북도 무주군 , 경상남도 함양군,2.8,1
충청남도 금산군 , 경상남도 함양군,2.0,1
대구광역시 달서구 , 경상남도 함양군,1.9,1
경상남도 함안군 , 경상남도 함양군,1.7,1
대구광역시 달성군 , 경상남도 함양군,1.7,1
경상남도 합천군 , 경상남도 함양군,1.6,1
경상남도 김해시 , 경상남도 함양군,1.5,1
경상남도 사천시 , 경상남도 함양군,1.1,1
전라북도 진안군 , 경상남도 함양군,1.0,1
경상남도 창원시 의창구 , 경상남도 함양군,0.9,1
대구광역시 북구 , 경상남도 함양군,0.9,1
전라남도 구례군 , 경상남도 함양군,0.9,1
경상남도 통영시 , 경상남도 함양군,0.9,1
경상남도 창원시 마산회원구 , 경상남도 함양군,0.8,1
경상북도 고령군 , 경상남도 함양군,0.8,1
 경상남도 함양군,경상남도 거창군,12.2,2
 경상남도 함양군,경상남도 진주시,11.1,2
 경상남도 함양군,경상남도 산청군,10.2,2
 경상남도 함양군,전라북도 남원시,7.8,2
 경상남도 함양군,경상남도 통영시,7.5,2
 경상남도 함양군,경상남도 거제시,5.4,2
 경상남도 함양군,경상남도 사천시,4.1,2
 경상남도 함양군,전라북도 전주시 완산구,2.5,2
 경상남도 함양군,전라북도 무주군,2.2,2
 경상남도 함양군,경상남도 남해군,2.2,2
 경상남도 함양군,전라북도 전주시 덕진구,1.6,2
 경상남도 함양군,경상남도 합천군,1.2,2
 경상남도 함양군,전라북도 장수군,1.2,2
 경상남도 함양군,전라북도 군산시,1.1,2
 경상남도 함양군,경상남도 고성군,1.0,2
 경상남도 함양군,전라북도 진안군,0.9,2
 경상남도 함양군,전라남도 구례군,0.9,2
 경상남도 함양군,경상남도 하동군,0.9,2
 경상남도 함양군,대전광역시 유성구,0.8,2
 경상남도 함양군,전라북도 완주군,0.8,2
