유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
서울특별시 양천구 , 서울특별시 강서구,15.9,1
경기도 김포시 , 서울특별시 강서구,11.1,1
서울특별시 영등포구 , 서울특별시 강서구,7.5,1
경기도 부천시 , 서울특별시 강서구,6.4,1
서울특별시 마포구 , 서울특별시 강서구,5.3,1
경기도 고양시 덕양구 , 서울특별시 강서구,4.7,1
인천광역시 서구 , 서울특별시 강서구,3.9,1
서울특별시 구로구 , 서울특별시 강서구,2.8,1
인천광역시 계양구 , 서울특별시 강서구,2.5,1
경기도 고양시 일산동구 , 서울특별시 강서구,2.3,1
서울특별시 서초구 , 서울특별시 강서구,2.2,1
서울특별시 강남구 , 서울특별시 강서구,2.1,1
경기도 파주시 , 서울특별시 강서구,2.1,1
서울특별시 동작구 , 서울특별시 강서구,1.6,1
서울특별시 서대문구 , 서울특별시 강서구,1.5,1
인천광역시 부평구 , 서울특별시 강서구,1.5,1
서울특별시 은평구 , 서울특별시 강서구,1.5,1
인천광역시 중구 , 서울특별시 강서구,1.4,1
경기도 고양시 일산서구 , 서울특별시 강서구,1.4,1
서울특별시 용산구 , 서울특별시 강서구,1.3,1
 서울특별시 강서구,경기도 김포시,11.7,2
 서울특별시 강서구,서울특별시 양천구,10.9,2
 서울특별시 강서구,경기도 고양시 덕양구,8.4,2
 서울특별시 강서구,서울특별시 영등포구,7.6,2
 서울특별시 강서구,경기도 부천시,5.7,2
 서울특별시 강서구,서울특별시 마포구,5.5,2
 서울특별시 강서구,경기도 파주시,4.4,2
 서울특별시 강서구,경기도 고양시 일산동구,3.5,2
 서울특별시 강서구,서울특별시 강남구,3.4,2
 서울특별시 강서구,인천광역시 중구,3.0,2
 서울특별시 강서구,서울특별시 중구,2.1,2
 서울특별시 강서구,서울특별시 용산구,1.9,2
 서울특별시 강서구,서울특별시 서초구,1.9,2
 서울특별시 강서구,인천광역시 서구,1.7,2
 서울특별시 강서구,인천광역시 계양구,1.6,2
 서울특별시 강서구,서울특별시 구로구,1.4,2
 서울특별시 강서구,서울특별시 종로구,1.3,2
 서울특별시 강서구,인천광역시 강화군,1.2,2
 서울특별시 강서구,서울특별시 송파구,1.1,2
 서울특별시 강서구,경기도 광명시,1.1,2
