순위,업소명,주소,분류,합산 검색 수
1,스타벅스방화DT점,서울 강서구 방화대로 375-0,카페/찻집,27907
2,맥도날드등촌DT점,서울 강서구 양천로 546-0,간이음식,23837
3,유림강서본점,서울 강서구 공항대로71길 5-0,외국식,23362
4,공항칼국수,서울 강서구 공항대로 18-1,한식,21530
5,아웃백스테이크하우스공항점,서울 강서구 마곡중앙6로 16-0,외국식,20861
6,키누카누,서울 강서구 공항대로 247-0,외국식,19690
7,스타벅스화곡DT점,서울 강서구 등촌로 57-0,카페/찻집,18977
8,VIPS프리미어등촌점,서울 강서구 공항대로 311-0,외국식,16455
9,더메이드뷔페,서울 강서구 마곡중앙6로 21-0,외국식,15885
10,헤이더그린,서울 강서구 대장로 58-0,카페/찻집,15203
11,빵쌤마곡점,서울 강서구 마곡중앙로 59-5,간이음식,14643
12,맥도날드우장산DT점,서울 강서구 강서로 216-0,간이음식,13916
13,스타벅스마곡나루공원점,서울 강서구 마곡중앙5로 47-0,카페/찻집,12723
14,금고깃집마곡본점,서울 강서구 마곡동로 61-0,한식,12376
15,맥도날드염창DT점,서울 강서구 공항대로71길 3-0,간이음식,12342
16,거궁마곡점 [한식],서울 강서구 공항대로 236-0,한식,11336
17,쿠우쿠우발산점,서울 강서구 마곡중앙6로 93-0,외국식,11226
18,이조면옥,서울 강서구 양천로 353-0,한식,10171
19,발산삼계탕,서울 강서구 강서로 344-0,한식,9590
20,등촌최월선칼국수,서울 강서구 화곡로64길 68-0,한식,8753
21,백제원등촌점,서울 강서구 공항대로 367-0,한식,7781
22,옥소반마곡본점,서울 강서구 마곡중앙6로 45-0,외국식,7326
23,스타벅스마곡사이언스타워R점,서울 강서구 마곡동로 62-0,카페/찻집,7221
24,망향비빔국수강서점,서울 강서구 양천로 720-0,한식,6994
25,뚜스뚜스등촌점,서울 강서구 공항대로45길 92-0,카페/찻집,6946
26,고양이정원,서울 강서구 개화동로19길 18-0,카페/찻집,6779
27,맛찬들왕소금구이발산역점,서울 강서구 강서로 375-7,한식,6648
28,버거킹마곡점,서울 강서구 마곡동로 56-0,간이음식,6579
29,훈장골발산점,서울 강서구 공항대로36길 9-0,한식,6479
30,스타벅스마곡나루역점,서울 강서구 마곡중앙로 161-17,카페/찻집,6472
31,마부자생삼겹살,서울 강서구 마곡중앙5로 6-0,한식,6302
32,방화동교동짬뽕[중식],서울 강서구 금낭화로24나길 21-0,외국식,6215
33,광주똑순이아구찜,서울 강서구 강서로 375-8,한식,6104
34,홍성원마곡점 [중식],서울 강서구 공항대로 206-0,외국식,6087
35,조연탄,서울 강서구 곰달래로60길 29-0,한식,5997
36,도쿄하나등촌점,서울 강서구 공항대로 367-0,외국식,5749
37,능라도마곡점,서울 강서구 마곡동로 56-0,한식,5744
38,닥터로빈강서점,서울 강서구 공항대로 396-0,외국식,5739
39,고성막국수,서울 강서구 방화대로49길 6-7,한식,5580
40,조선갈비,서울 강서구 공항대로 341-0,한식,5517
41,스타벅스마곡역점,서울 강서구 공항대로 168-0,카페/찻집,4939
42,맥도날드송정역,서울 강서구 공항대로 21-0,간이음식,4890
43,김가네설렁탕,서울 강서구 방화동로 52-0,한식,4886
44,마실발산점 [한식],서울 강서구 공항대로 290-0,한식,4865
45,봄담아,서울 강서구 마곡중앙로 59-17,한식,4736
46,원조나주곰탕,서울 강서구 양천로14길 10-0,한식,4706
47,도일처[중식],서울 강서구 개화동로 567-0,외국식,4650
48,사모님짬뽕[중식],서울 강서구 금낭화로18길 10-0,외국식,4480
49,강남면옥마곡점,서울 강서구 마곡동로 55-0,한식,4391
50,등촌샤브칼국수등촌점,서울 강서구 강서로56가길 65-0,외국식,4388
51,갈비생각발산점,서울 강서구 강서로54길 42-0,한식,4367
52,창고43마곡점,서울 강서구 공항대로 236-0,한식,4361
53,봉이밥,서울 강서구 마곡중앙로 171-0,한식,4330
54,신선설농탕화곡역점,서울 강서구 화곡로 148-0,한식,4325
54,오봉집,서울 강서구 마곡동로4길 15-0,한식,4325
56,서가앤쿡서울마곡점,서울 강서구 마곡동로 55-0,외국식,4315
57,금고깃집발산직영점,서울 강서구 마곡중앙8로 90-0,한식,4237
58,마곡오리,서울 강서구 양천로30길 11-0,한식,4170
59,원조경아식당본점,서울 강서구 마곡중앙6로 85-0,외국식,4076
60,이춘복참치발산역점,서울 강서구 공항대로 287-0,외국식,4066
61,양평신내서울해장국강서양천직영점,서울 강서구 국회대로7길 213-0,한식,4028
62,미도인마곡,서울 강서구 마곡동로3길 6-0,외국식,3975
63,상무초밥등촌점,서울 강서구 공항대로 525-0,외국식,3858
64,봉래헌메이필드호텔 [한식],서울 강서구 방화대로 94-0,한식,3814
65,어나더사이드,서울 강서구 강서로 318-0,카페/찻집,3808
66,프레베리,서울 강서구 마곡동로4길 23-0,간이음식,3677
67,영양족발순대국,서울 강서구 초록마을로2길 48-0,외국식,3632
68,지디파크,서울 강서구 양천로27길 167-0,카페/찻집,3568
69,칼스토랑,서울 강서구 방화대로6라길 2-0,한식,3505
70,소담촌마곡점,서울 강서구 마곡중앙6로 93-0,외국식,3504
71,토끼정마곡점 [일식],서울 강서구 마곡동로 55-0,외국식,3323
72,베이징화곡본점,서울 강서구 화곡로 118-0,외국식,3235
73,목동분식,서울 강서구 강서로45라길 36-0,간이음식,3204
74,푸주옥,서울 강서구 까치산로 183-0,한식,3169
75,스타벅스강서구청사거리점,서울 강서구 화곡로 350-0,카페/찻집,3156
76,꼼떼바베큐마곡점,서울 강서구 마곡중앙로 161-11,외국식,3141
77,개화산장,서울 강서구 개화동로19길 6-53,외국식,3124
78,바스버거마곡점,서울 강서구 마곡동로 62-0,간이음식,3004
79,가막골흑염소,서울 강서구 화곡로56길 37-11,한식,2998
80,청산별곡발산점 [한식],서울 강서구 공항대로 290-0,한식,2992
81,투썸플레이스발산역점,서울 강서구 마곡중앙6로 93-0,카페/찻집,2952
82,SUBWAY발산역점,서울 강서구 마곡중앙6로 93-0,간이음식,2938
83,스타벅스화곡동점,서울 강서구 화곡로 140-0,카페/찻집,2909
84,스타벅스까치산역점,서울 강서구 강서로13길 3-0,카페/찻집,2891
85,대가원마곡점,서울 강서구 공항대로 209-0,한식,2886
86,전주감자탕뼈해장국,서울 강서구 강서로5길 10-0,한식,2866
87,마곡테이블,서울 강서구 마곡중앙6로 63-0,외국식,2858
88,꾸이꾸이돼지촌쭈꾸미본점,서울 강서구 초원로 77-0,한식,2839
89,양촌리화곡동점,서울 강서구 화곡로 109-0,한식,2837
90,스타벅스등촌대로점,서울 강서구 공항대로 543-0,카페/찻집,2831
91,땡순이아구찜마곡본점,서울 강서구 마곡중앙로 161-22,한식,2817
92,투썸플레이스강서송정역점,서울 강서구 공항대로 30-0,카페/찻집,2768
93,오복순대국등촌직영점,서울 강서구 공항대로45길 5-0,한식,2724
94,애슐리퀸즈롯데백화점김포공항점,서울 강서구 하늘길 38-0,외국식,2644
95,스타벅스가양역사거리점,서울 강서구 화곡로 416-0,카페/찻집,2632
96,스타벅스양천향교역점,서울 강서구 강서로 463-0,카페/찻집,2613
97,스타벅스염창역점,서울 강서구 공항대로 627-0,카페/찻집,2603
98,자이온,서울 강서구 공항대로61길 10-11,간이음식,2588
99,백소정마곡역점,서울 강서구 마곡중앙4로 22-0,외국식,2563
100,선식당마곡점,서울 강서구 방화대로34길 96-0,외국식,2562
