순위,업소명,주소,분류,외지인 검색 수
1,유림강서본점,서울 강서구 공항대로71길 5-0,외국식,18904
2,스타벅스방화DT점,서울 강서구 방화대로 375-0,카페/찻집,18701
3,공항칼국수,서울 강서구 공항대로 18-1,한식,18035
4,키누카누,서울 강서구 공항대로 247-0,외국식,14559
5,맥도날드등촌DT점,서울 강서구 양천로 546-0,간이음식,14481
6,스타벅스화곡DT점,서울 강서구 등촌로 57-0,카페/찻집,13849
7,아웃백스테이크하우스공항점,서울 강서구 마곡중앙6로 16-0,외국식,12428
8,VIPS프리미어등촌점,서울 강서구 공항대로 311-0,외국식,11867
9,헤이더그린,서울 강서구 대장로 58-0,카페/찻집,11714
10,더메이드뷔페,서울 강서구 마곡중앙6로 21-0,외국식,11258
11,맥도날드염창DT점,서울 강서구 공항대로71길 3-0,간이음식,9036
12,빵쌤마곡점,서울 강서구 마곡중앙로 59-5,간이음식,8860
13,금고깃집마곡본점,서울 강서구 마곡동로 61-0,한식,8819
14,맥도날드우장산DT점,서울 강서구 강서로 216-0,간이음식,8382
15,스타벅스마곡나루공원점,서울 강서구 마곡중앙5로 47-0,카페/찻집,8107
16,쿠우쿠우발산점,서울 강서구 마곡중앙6로 93-0,외국식,7932
17,거궁마곡점 [한식],서울 강서구 공항대로 236-0,한식,7380
18,이조면옥,서울 강서구 양천로 353-0,한식,7102
19,등촌최월선칼국수,서울 강서구 화곡로64길 68-0,한식,6675
20,발산삼계탕,서울 강서구 강서로 344-0,한식,6423
21,백제원등촌점,서울 강서구 공항대로 367-0,한식,6024
22,고양이정원,서울 강서구 개화동로19길 18-0,카페/찻집,5930
23,옥소반마곡본점,서울 강서구 마곡중앙6로 45-0,외국식,5153
24,조연탄,서울 강서구 곰달래로60길 29-0,한식,5107
25,맛찬들왕소금구이발산역점,서울 강서구 강서로 375-7,한식,5095
26,스타벅스마곡사이언스타워R점,서울 강서구 마곡동로 62-0,카페/찻집,4999
27,훈장골발산점,서울 강서구 공항대로36길 9-0,한식,4752
28,망향비빔국수강서점,서울 강서구 양천로 720-0,한식,4746
29,뚜스뚜스등촌점,서울 강서구 공항대로45길 92-0,카페/찻집,4684
30,도쿄하나등촌점,서울 강서구 공항대로 367-0,외국식,4489
31,마부자생삼겹살,서울 강서구 마곡중앙5로 6-0,한식,4425
32,고성막국수,서울 강서구 방화대로49길 6-7,한식,4240
33,광주똑순이아구찜,서울 강서구 강서로 375-8,한식,4192
34,스타벅스마곡나루역점,서울 강서구 마곡중앙로 161-17,카페/찻집,4167
35,방화동교동짬뽕[중식],서울 강서구 금낭화로24나길 21-0,외국식,4086
36,능라도마곡점,서울 강서구 마곡동로 56-0,한식,4075
37,닥터로빈강서점,서울 강서구 공항대로 396-0,외국식,3847
38,홍성원마곡점 [중식],서울 강서구 공항대로 206-0,외국식,3840
39,조선갈비,서울 강서구 공항대로 341-0,한식,3757
40,도일처[중식],서울 강서구 개화동로 567-0,외국식,3739
41,마실발산점 [한식],서울 강서구 공항대로 290-0,한식,3609
42,원조나주곰탕,서울 강서구 양천로14길 10-0,한식,3387
43,양평신내서울해장국강서양천직영점,서울 강서구 국회대로7길 213-0,한식,3334
44,맥도날드송정역,서울 강서구 공항대로 21-0,간이음식,3329
45,갈비생각발산점,서울 강서구 강서로54길 42-0,한식,3248
46,스타벅스마곡역점,서울 강서구 공항대로 168-0,카페/찻집,3238
47,버거킹마곡점,서울 강서구 마곡동로 56-0,간이음식,3223
48,이춘복참치발산역점,서울 강서구 공항대로 287-0,외국식,3199
49,등촌샤브칼국수등촌점,서울 강서구 강서로56가길 65-0,외국식,3189
50,봉래헌메이필드호텔 [한식],서울 강서구 방화대로 94-0,한식,3176
51,김가네설렁탕,서울 강서구 방화동로 52-0,한식,3165
52,오봉집,서울 강서구 마곡동로4길 15-0,한식,3054
53,원조경아식당본점,서울 강서구 마곡중앙6로 85-0,외국식,3007
54,영양족발순대국,서울 강서구 초록마을로2길 48-0,외국식,2928
55,창고43마곡점,서울 강서구 공항대로 236-0,한식,2873
56,금고깃집발산직영점,서울 강서구 마곡중앙8로 90-0,한식,2848
57,강남면옥마곡점,서울 강서구 마곡동로 55-0,한식,2788
58,어나더사이드,서울 강서구 강서로 318-0,카페/찻집,2781
59,마곡오리,서울 강서구 양천로30길 11-0,한식,2760
60,사모님짬뽕[중식],서울 강서구 금낭화로18길 10-0,외국식,2754
61,신선설농탕화곡역점,서울 강서구 화곡로 148-0,한식,2688
62,봄담아,서울 강서구 마곡중앙로 59-17,한식,2646
63,서가앤쿡서울마곡점,서울 강서구 마곡동로 55-0,외국식,2486
64,봉이밥,서울 강서구 마곡중앙로 171-0,한식,2483
65,베이징화곡본점,서울 강서구 화곡로 118-0,외국식,2476
66,미도인마곡,서울 강서구 마곡동로3길 6-0,외국식,2432
67,전주감자탕뼈해장국,서울 강서구 강서로5길 10-0,한식,2407
68,상무초밥등촌점,서울 강서구 공항대로 525-0,외국식,2380
69,개화산장,서울 강서구 개화동로19길 6-53,외국식,2317
70,푸주옥,서울 강서구 까치산로 183-0,한식,2298
71,청산별곡발산점 [한식],서울 강서구 공항대로 290-0,한식,2293
72,스타벅스화곡동점,서울 강서구 화곡로 140-0,카페/찻집,2283
73,꼼떼바베큐마곡점,서울 강서구 마곡중앙로 161-11,외국식,2210
74,애슐리퀸즈롯데백화점김포공항점,서울 강서구 하늘길 38-0,외국식,2186
75,스타벅스까치산역점,서울 강서구 강서로13길 3-0,카페/찻집,2177
76,꾸이꾸이돼지촌쭈꾸미본점,서울 강서구 초원로 77-0,한식,2165
77,칼스토랑,서울 강서구 방화대로6라길 2-0,한식,2153
78,토끼정마곡점 [일식],서울 강서구 마곡동로 55-0,외국식,2148
79,땡순이아구찜마곡본점,서울 강서구 마곡중앙로 161-22,한식,2147
80,임진강민물장어,서울 강서구 양천로 723-0,외국식,2131
81,투썸플레이스강서송정역점,서울 강서구 공항대로 30-0,카페/찻집,2106
82,스타벅스강서구청사거리점,서울 강서구 화곡로 350-0,카페/찻집,2085
83,낙원메이필드호텔,서울 강서구 방화대로 94-0,한식,2078
84,마곡테이블,서울 강서구 마곡중앙6로 63-0,외국식,2070
85,스타벅스염창역점,서울 강서구 공항대로 627-0,카페/찻집,2063
86,가막골흑염소,서울 강서구 화곡로56길 37-11,한식,2051
87,스타벅스등촌대로점,서울 강서구 공항대로 543-0,카페/찻집,2032
88,소담촌마곡점,서울 강서구 마곡중앙6로 93-0,외국식,1998
89,프레베리,서울 강서구 마곡동로4길 23-0,간이음식,1996
90,양촌리화곡동점,서울 강서구 화곡로 109-0,한식,1968
91,지디파크,서울 강서구 양천로27길 167-0,카페/찻집,1967
92,목동분식,서울 강서구 강서로45라길 36-0,간이음식,1942
93,스타벅스가양역사거리점,서울 강서구 화곡로 416-0,카페/찻집,1931
94,대가원마곡점,서울 강서구 공항대로 209-0,한식,1921
95,스타벅스발산역점,서울 강서구 강서로 388-0,카페/찻집,1920
96,강서구청먹자골목,서울 강서구,기타음식,1902
97,신경섭의인생참치,서울 강서구 마곡동로4길 23-0,외국식,1895
98,맹순이꽃게아구찜전문점,서울 강서구 공항대로 272-0,한식,1857
99,신촌기사식당,서울 강서구 방화대로 408-0,한식,1841
100,스타벅스양천향교역점,서울 강서구 강서로 463-0,카페/찻집,1838
