연령대,남성방문 비율,여성방문 비율
70세 이상,2.4,3.1
60~69세,8.1,6.9
50~59세,12.7,9.7
40~49세,11.0,8.5
30~39세,8.6,8.5
20~29세,7.8,8.0
10~19세,2.2,1.9
