순위,업소명,주소,분류,외지인 검색 수
1,라메르판지,울산 북구 판지1길 30-0,카페/찻집,15341
2,아비아채하사정1920,울산 북구 동해안로 831-52,카페/찻집,10881
3,한가위,울산 북구 진장유통로 43-0,한식,10839
4,스타벅스울산정자비치DT점,울산 북구 동해안로 1601-0,카페/찻집,9497
5,스타벅스울산북구청DT점,울산 북구 산업로 1011-0,카페/찻집,6905
6,정자회센터에이14호,울산 북구 정자1길 48-0,외국식,6461
7,맥도날드울산호계SK DT점,울산 북구 산업로 1448-0,간이음식,5034
8,더파티울산신선도원점,울산 북구 진장17길 10-0,외국식,4930
9,스타벅스울산호계DT점,울산 북구 산업로 1464-0,카페/찻집,4740
10,곽암아트카페갤러리,울산 북구 판지1길 62-0,카페/찻집,4365
11,곤지곤지호계점 [한식],울산 북구 호수2로 26-0,한식,4045
12,우가포커피로스터스,울산 북구 동해안로 1110-0,카페/찻집,3810
13,명촌한식뷔페,울산 북구 명촌23길 41-0,한식,3728
14,구유림,울산 북구 동해안로 1335-0,카페/찻집,3639
15,투썸플레이스울산정자점,울산 북구 동해안로 1540-0,카페/찻집,3564
16,버거킹울산북구청DT점,울산 북구 안기번득길 23-0,간이음식,3401
17,코델리아,울산 북구 동해안로 1120-0,카페/찻집,3057
18,제주은희네해장국울산명촌점,울산 북구 명촌로 20-0,한식,2949
19,카몬시,울산 북구 용바위2길 45-0,카페/찻집,2917
20,남보완해물칼국수울산직영점,울산 북구 진장유통로 42-0,한식,2757
21,라오[중식],울산 북구 송정15길 10-0,외국식,2671
22,파파앤썬by랑콩뜨레,울산 북구 박상진6로 7-0,카페/찻집,2590
23,명촌순두부보쌈,울산 북구 명촌로 13-0,외국식,2539
24,북경짜장[중식],울산 북구 명촌23길 31-0,외국식,2490
25,나인유,울산 북구 동해안로 1321-0,카페/찻집,2404
26,홍익돈까스울산북구점,울산 북구 호계매곡4로 13-0,외국식,2261
27,신명횟집,울산 북구 신명길 67-0,외국식,2229
28,카페나우이제,울산 북구 제내4길 16-6,카페/찻집,2196
29,미풍해장국강동산하점,울산 북구 산하중앙3로 18-0,한식,2140
30,진장회수산센터,울산 북구 진장유통1로 60-0,외국식,2131
31,삼정한우축산,울산 북구 매곡로 204-0,한식,2065
32,원터가든명촌점,울산 북구 명촌15길 5-2,외국식,2042
33,우진숯불화로구이,울산 북구 고래로 2-1,한식,2037
34,정성순대울산송정점,울산 북구 송정11길 15-0,한식,2027
