연령대,남성방문 비율,여성방문 비율
70세 이상,2.3,1.6
60~69세,7.0,5.0
50~59세,7.4,6.8
40~49세,9.2,7.6
30~39세,7.2,6.3
20~29세,25.5,3.5
10~19세,5.5,3.4
