업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.8510545E8
쇼핑업,레저용품쇼핑,9.047808108E9
쇼핑업,대형쇼핑몰,1.43867069811E11
숙박업,호텔,1.95150709E8
숙박업,기타숙박,2.73800876E9
식음료업,식음료,9.5784455808E10
여가서비스업,관광유원시설,1.38338644E8
여가서비스업,골프장,2.254543185E9
여가서비스업,기타레저,9.74681035E8
여가서비스업,문화서비스,1.166971602E9
여행업,여행업,2.95685064E8
운송업,렌터카,6.1482879E7
