유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
부산광역시 서구 , 부산광역시 중구,14.2,1
부산광역시 동구 , 부산광역시 중구,13.4,1
부산광역시 영도구 , 부산광역시 중구,11.1,1
부산광역시 해운대구 , 부산광역시 중구,7.4,1
부산광역시 사하구 , 부산광역시 중구,7.3,1
부산광역시 부산진구 , 부산광역시 중구,7.2,1
부산광역시 남구 , 부산광역시 중구,5.4,1
부산광역시 사상구 , 부산광역시 중구,5.2,1
부산광역시 강서구 , 부산광역시 중구,3.8,1
부산광역시 수영구 , 부산광역시 중구,3.8,1
경상남도 김해시 , 부산광역시 중구,2.6,1
부산광역시 기장군 , 부산광역시 중구,2.3,1
부산광역시 연제구 , 부산광역시 중구,2.1,1
부산광역시 동래구 , 부산광역시 중구,2.1,1
부산광역시 금정구 , 부산광역시 중구,1.7,1
부산광역시 북구 , 부산광역시 중구,1.7,1
경상남도 양산시 , 부산광역시 중구,1.3,1
경상남도 창원시 진해구 , 부산광역시 중구,0.6,1
경상남도 창원시 성산구 , 부산광역시 중구,0.5,1
경상남도 거제시 , 부산광역시 중구,0.4,1
 부산광역시 중구,부산광역시 영도구,18.0,2
 부산광역시 중구,부산광역시 동구,14.1,2
 부산광역시 중구,부산광역시 서구,12.2,2
 부산광역시 중구,부산광역시 해운대구,10.3,2
 부산광역시 중구,부산광역시 부산진구,7.8,2
 부산광역시 중구,부산광역시 사하구,5.0,2
 부산광역시 중구,부산광역시 수영구,4.9,2
 부산광역시 중구,부산광역시 기장군,4.7,2
 부산광역시 중구,부산광역시 남구,4.4,2
 부산광역시 중구,부산광역시 강서구,3.4,2
 부산광역시 중구,부산광역시 사상구,3.0,2
 부산광역시 중구,경상남도 김해시,2.0,2
 부산광역시 중구,부산광역시 동래구,1.5,2
 부산광역시 중구,부산광역시 연제구,1.5,2
 부산광역시 중구,부산광역시 금정구,1.1,2
 부산광역시 중구,경상남도 양산시,1.1,2
 부산광역시 중구,부산광역시 북구,0.9,2
 부산광역시 중구,경상남도 창원시 진해구,0.5,2
 부산광역시 중구,경상남도 거제시,0.4,2
 부산광역시 중구,경상남도 창원시 성산구,0.3,2
