순위,업소명,주소,분류,외지인 검색 수
1,이재모피자,부산 중구 광복중앙로 31-0,간이음식,12050
2,본참치,부산 중구 해관로 73-0,외국식,4996
3,백화양곱창,부산 중구 자갈치로23번길 6-0,외국식,4186
4,노티스,부산 중구 대교로 135-0,카페/찻집,3922
5,원조부산족발,부산 중구 광복로 19-1,외국식,3795
6,이가네떡볶이본점,부산 중구 부평1길 48-0,간이음식,3696
7,부산명물횟집,부산 중구 자갈치해안로 55-0,외국식,3093
8,중앙모밀,부산 중구 중앙대로49번길 9-1,한식,2961
9,한우뭉치부산본점,부산 중구 보수대로 106-0,한식,2943
10,아웃백스테이크하우스남포점,부산 중구 구덕로 54-1,외국식,2841
11,신동아회센터27호,부산 중구 자갈치로 42-0,외국식,2164
12,한양족발,부산 중구 광복로 13-0,외국식,2130
13,할매가야밀면,부산 중구 광복로 56-14,한식,2120
14,18번완당집,부산 중구 비프광장로 31-0,한식,2087
15,서울깍두기휴업중(2022년10월오픈예정),부산 중구 구덕로34번길 10-0,한식,2031
16,개미집부산본점,부산 중구 중구로30번길 22-0,한식,2000
17,뚱보집,부산 중구 중앙대로29번길 2-11,외국식,1847
18,대정양곱창본관,부산 중구 중구로23번길 31-0,외국식,1805
19,남포동먹자골목,부산 중구,기타음식,1704
20,옥생관[중식],부산 중구 대청로 66-0,외국식,1407
21,무궁화,부산 중구 충장대로5번길 46-0,한식,1387
22,성일집,부산 중구 대교로 103-0,외국식,1382
23,동화반점[중식],부산 중구 흑교로75번길 3-0,외국식,1377
24,돌고래순두부,부산 중구 중구로40번길 17-0,한식,1342
25,부평동족발골목,부산 중구 광복로 16-0,기타음식,1263
26,한월식당,부산 중구 자갈치해안로 27-0,외국식,1251
27,백구당,부산 중구 중앙대로81번길 3-0,간이음식,1250
28,물꽁식당,부산 중구 흑교로59번길 3-0,외국식,1243
29,쿠우쿠우부산광복점,부산 중구 구덕로 40-0,외국식,1241
30,부산숯불갈비,부산 중구 중구로48번길 9-0,한식,1208
31,그집곱도리탕본점,부산 중구 충장대로5번길 56-2,한식,1144
32,화국반점[중식],부산 중구 백산길 3-1,외국식,1141
33,산복도로370,부산 중구 망양로 370-0,카페/찻집,1138
34,물레방아즉석구이,부산 중구 중앙대로41번길 11-1,한식,1114
35,원조바다집,부산 중구 광복로43번길 18-5,외국식,1071
36,삼송초밥,부산 중구 광복로55번길 13-0,외국식,1064
37,굿올데이즈,부산 중구 중앙대로41번길 5-0,카페/찻집,1043
38,원산면옥,부산 중구 광복로 56-8,한식,1031
39,스타벅스부산중앙역점,부산 중구 중앙대로81번길 2-0,카페/찻집,1019
40,스타벅스국제시장점,부산 중구 대청로 80-0,카페/찻집,987
41,공순대,부산 중구 중구로29번길 18-5,한식,965
42,연경재,부산 중구 중앙대로29번길 6-0,카페/찻집,943
43,상짱,부산 중구 해관로 59-1,외국식,913
44,제일산꼼장어,부산 중구 자갈치해안로 65-0,외국식,870
45,홍유단남포본점 [중식],부산 중구 구덕로34번길 5-0,외국식,856
46,양산집,부산 중구 중구로47번길 30-0,한식,836
47,돌쇠장작구이,부산 중구 중앙대로 45-17,한식,752
48,홍소족발남포점,부산 중구 광복로 21-2,외국식,703
49,석기시대본점,부산 중구 동광길 75-1,한식,686
50,스타벅스남포동역점,부산 중구 구덕로 4-0,카페/찻집,675
51,자갈치시장횟집촌,부산 중구,기타음식,659
52,옥성반점[중식],부산 중구 보수북길 14-0,외국식,643
53,투썸플레이스부산남포점,부산 중구 구덕로 40-0,카페/찻집,641
54,롯데리아부산비프광장점,부산 중구 구덕로 58-1,간이음식,640
55,일미기사식당,부산 중구 흑교로 10-1,한식,629
56,스타벅스BIFF광장점,부산 중구 비프광장로 25-0,카페/찻집,615
57,라이프버거,부산 중구 중앙대로49번길 7-0,간이음식,610
58,새진주식당[한식],부산 중구 흑교로 60-0,한식,595
59,스타벅스자갈치역점,부산 중구 구덕로 54-1,카페/찻집,584
60,뽕사시미,부산 중구 충장대로5번길 56-0,외국식,580
61,김해식당,부산 중구 자갈치로 51-2,한식,565
62,산해갈비,부산 중구 중구로48번길 11-0,한식,537
63,모리쵸광복점,부산 중구 광복중앙로 34-0,외국식,529
64,스톤스트릿,부산 중구 광복중앙로24번길 9-0,외국식,515
65,롯데쇼핑롯데시네마대영,부산 중구 비프광장로 37-0,한식,509
66,수복센타,부산 중구 남포길 25-3,한식,472
67,영도다리횟집,부산 중구 자갈치해안로 73-2,외국식,458
68,롯데리아롯데광복점,부산 중구 중앙대로 2-0,간이음식,447
69,큰집,부산 중구 중구로24번길 19-0,한식,445
70,세정,부산 중구 중구로33번길 45-0,외국식,442
71,고래1번지,부산 중구 자갈치로 58-0,외국식,434
72,이비가짬뽕부산중앙점 [중식],부산 중구 중앙대로 148-0,외국식,431
73,푸줏간,부산 중구 대청로138번길 7-1,한식,424
74,오복미역남포직영점,부산 중구 구덕로34번길 4-0,한식,405
75,스타벅스부산광복로R점,부산 중구 광복중앙로 8-2,카페/찻집,396
76,대성밀냉면전문,부산 중구 보수대로44번길 6-0,한식,391
77,미친막창본점,부산 중구 흑교로35번길 5-0,외국식,354
78,섬진강재첩국,부산 중구 보수대로 58-0,한식,353
