기준연월,방문비율
20220811,146.3
20220812,145.3
20220813,123.3
20220814,101.9
20220815,111.7
20220816,138.7
20220817,129.2
20220818,122.5
20220819,124.7
20220820,122.3
20220821,120.8
20220822,58.8
20220823,108.4
20220824,108.7
20220825,109.3
20220826,111.9
20220827,125.6
20220828,125.0
20220829,47.2
20220830,107.9
20220831,109.9
20220901,51.4
20220902,69.5
20220903,91.5
20220904,90.6
20220905,45.0
20220906,39.8
20220907,41.6
20220908,47.3
20220909,89.0
20220910,97.6
20220911,95.7
20220912,83.7
20220913,40.2
20220914,43.6
20220915,47.4
20220916,56.5
20220917,93.9
20220918,91.7
20220919,45.7
20220920,40.6
20220921,43.4
20220922,46.7
20220923,54.1
20220924,92.3
20220925,91.0
20220926,44.5
20220927,39.9
20220928,43.1
20220929,46.9
20220930,57.8
20221001,94.2
20221002,94.7
20221003,82.6
20221004,40.8
20221005,42.2
20221006,46.7
20221007,58.8
20221008,100.1
20221009,100.6
20221010,84.6
20221011,42.9
20221012,43.0
20221013,47.6
20221014,57.1
20221015,100.8
20221016,99.8
20221017,45.2
20221018,41.1
20221019,43.8
20221020,48.1
20221021,55.2
20221022,97.9
20221023,97.3
20221024,44.7
20221025,40.7
20221026,43.3
20221027,47.4
20221028,57.1
20221029,100.4
20221030,100.3
20221031,46.3
20221101,41.4
20221102,42.7
20221103,45.3
20221104,54.1
20221105,91.1
20221106,90.9
20221107,45.2
20221108,40.1
