연령대,남성방문 비율,여성방문 비율
70세 이상,4.1,4.1
60~69세,11.8,7.9
50~59세,15.0,13.2
40~49세,13.9,5.3
30~39세,6.9,6.5
20~29세,5.6,2.8
10~19세,0.9,1.0
