연령대,남성방문 비율,여성방문 비율
70세 이상,8.0,2.9
60~69세,14.0,7.1
50~59세,15.3,11.3
40~49세,9.2,7.8
30~39세,5.9,4.5
20~29세,6.5,3.0
10~19세,2.4,1.6
