동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
0,3,,,문화예술,전시관_박물관,고령 지산동 고분군
0,1,,,자연경관,산,고령 지산동 고분군
0,1,,,역사유적,유네스코,고령 지산동 고분군
