연령대,남성방문 비율,여성방문 비율
70세 이상,1.9,1.8
60~69세,4.4,3.7
50~59세,6.5,5.6
40~49세,7.2,5.4
30~39세,10.6,7.2
20~29세,23.7,17.1
10~19세,2.5,2.2
