연령대,남성방문 비율,여성방문 비율
70세 이상,1.5,1.3
60~69세,7.6,3.9
50~59세,14.1,7.3
40~49세,15.2,5.7
30~39세,15.2,6.7
20~29세,11.9,6.5
10~19세,1.4,1.1
