동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
30,463,기타가족,가족_엄마_오빠,자연경관,바다_바닷가_해수욕장,만리포해수욕장
6,193,자녀,딸_아들,미식,카페_조개_횟집,만리포해수욕장
5,39,부모님,아빠,레포츠/운동,서핑_캠핑_낚시,만리포해수욕장
2,7,배우자,남편,휴식/힐링,힐링,만리포해수욕장
0,4,,,역사유적,다리,만리포해수욕장
