연령대,남성방문 비율,여성방문 비율
70세 이상,2.3,2.7
60~69세,4.1,4.4
50~59세,8.4,7.7
40~49세,9.4,9.9
30~39세,9.3,8.7
20~29세,8.0,8.9
10~19세,7.0,7.8
