연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,2.7
60~69세,8.2,6.2
50~59세,10.1,8.7
40~49세,8.7,6.6
30~39세,9.1,7.1
20~29세,11.8,10.0
10~19세,2.8,3.3
