연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,4.7
60~69세,6.6,6.3
50~59세,9.2,11.6
40~49세,8.0,9.3
30~39세,7.1,7.3
20~29세,7.3,7.5
10~19세,4.6,5.0
