기준연월,방문비율
20220811,139.4
20220812,146.8
20220813,151.1
20220814,167.3
20220815,158.0
20220816,148.2
20220817,152.9
20220818,157.7
20220819,168.9
20220820,177.1
20220821,172.7
20220822,148.7
20220823,174.9
20220824,165.8
20220825,170.8
20220826,168.0
20220827,187.7
20220828,194.6
20220829,178.7
20220830,184.5
20220831,174.1
20220901,129.3
20220902,129.1
20220903,153.8
20220904,152.7
20220905,127.2
20220906,127.6
20220907,136.7
20220908,145.1
20220909,210.8
20220910,225.9
20220911,246.1
20220912,240.7
20220913,148.8
20220914,150.4
20220915,163.6
20220916,179.3
20220917,201.8
20220918,204.2
20220919,164.9
20220920,181.2
20220921,172.5
20220922,168.1
20220923,169.6
20220924,188.0
20220925,183.9
20220926,157.1
20220927,188.3
20220928,173.7
20220929,171.3
20220930,172.0
20221001,157.2
20221002,151.0
20221003,145.4
20221004,122.2
20221005,140.0
20221006,146.1
20221007,160.0
20221008,152.6
20221009,191.4
20221010,181.4
20221011,141.4
20221012,145.1
20221013,147.8
20221014,158.3
20221015,167.5
20221016,181.4
20221017,141.4
20221018,157.9
20221019,164.8
20221020,169.9
20221021,175.2
20221022,161.7
20221023,170.0
20221024,155.4
20221025,177.4
20221026,165.5
20221027,178.7
20221028,175.4
20221029,165.4
20221030,179.6
20221031,161.4
20221101,146.0
20221102,128.2
20221103,127.2
20221104,138.1
20221105,162.4
20221106,175.3
20221107,128.4
20221108,130.6
