연령대,남성방문 비율,여성방문 비율
70세 이상,3.8,5.0
60~69세,6.1,7.3
50~59세,7.9,10.6
40~49세,6.1,7.4
30~39세,7.9,7.9
20~29세,9.4,14.3
10~19세,2.4,2.8
