순위,업소명,주소,분류,현지인 검색 수
1,맥도날드김포장기DT점,경기 김포시 김포한강1로 77-40,간이음식,19741
2,스타벅스김포석모DT점,경기 김포시 김포한강4로 301-0,카페/찻집,13250
3,수산공원,경기 김포시 대명항1로 52-0,카페/찻집,12829
4,설반,경기 김포시 김포한강4로369번길 83-0,한식,11157
5,몬떼델피노,경기 김포시 김포한강6로 49-19,카페/찻집,10859
6,뱀부포레스트,경기 김포시 금포로1915번길 7-0,간이음식,10680
7,글린공원,경기 김포시 석모로5번길 34-0,카페/찻집,9811
8,꼬꼬오리주물럭,경기 김포시 흥신로239번길 49-0,외국식,9599
9,55갤런비스트로카페,경기 김포시 김포대로 1619-0,카페/찻집,9561
10,쿠우쿠우김포운양점,경기 김포시 김포한강1로 250-0,외국식,9408
11,폴바셋김포구래DT점,경기 김포시 김포한강4로 374-0,카페/찻집,8785
12,제주은희네해장국김포한강직영점,경기 김포시 운곡로 11-0,한식,7212
13,버거킹김포한강GS점,경기 김포시 김포한강3로 400-0,간이음식,6889
14,카페드첼시,경기 김포시 김포대로2435번길 107-20,카페/찻집,6719
15,엄마의봄날,경기 김포시 모담공원로 178-0,한식,6508
16,스타벅스풍무역DT점,경기 김포시 김포대로 657-0,카페/찻집,6282
17,아보고가베이커리카페,경기 김포시 월하로 977-19,카페/찻집,6263
18,카페진정성본점,경기 김포시 하성로 660-0,카페/찻집,6122
19,김포금쌀밥집 지미재,경기 김포시 석모로73번길 114-10,한식,6092
20,박승광최강해물손칼국수본점,경기 김포시 김포한강4로 211-43,한식,5802
21,맥도날드김포감정DT점,경기 김포시 중봉로 19-0,간이음식,5764
22,스타벅스김포감정DT점,경기 김포시 중봉로 27-0,카페/찻집,5639
23,화덕품은고등어,경기 김포시 김포한강8로 34-1,한식,5328
24,하남정,경기 김포시 김포한강11로 436-0,한식,5273
25,할리스김포한강생태공원점,경기 김포시 김포한강11로 452-0,카페/찻집,5272
26,락원,경기 김포시 김포한강1로97번길 32-22,한식,5194
27,이마트트레이더스김포점T카페,경기 김포시 김포대로 715-0,카페/찻집,5090
28,진흥관[중식],경기 김포시 석모로 57-0,외국식,5017
29,마마스에비뉴,경기 김포시 태장로795번길 143-0,카페/찻집,4940
30,태백산,경기 김포시 양곡3로1번길 26-5,한식,4884
31,그집쭈꾸미볶음,경기 김포시 구래로87번길 137-0,외국식,4801
32,37.5시그니처 김포점,경기 김포시 모담공원로 180-0,카페/찻집,4797
33,스타벅스풍무사거리DT점,경기 김포시 풍무로 137-0,카페/찻집,4758
34,황금코다리김포본점,경기 김포시 석모로45번길 35-3,한식,4740
35,신선설농탕김포점,경기 김포시 김포대로 804-0,한식,4618
36,홍익돈까스김포점,경기 김포시 김포한강11로255번길 97-0,외국식,4499
37,백세삼계탕김포점,경기 김포시 홍도평로 7-0,한식,4455
38,브런치빈,경기 김포시 김포한강9로75번길 158-0,외국식,4433
39,이학갈비김포점,경기 김포시 김포한강4로 233-0,한식,4155
40,맥도날드김포고촌SK DT점,경기 김포시 김포대로 336-0,간이음식,4084
41,가천린포크김포점,경기 김포시 장릉로 66-0,한식,3985
42,한강삼계탕,경기 김포시 김포한강11로 438-0,한식,3936
43,카페나울,경기 김포시 봉성로 243-0,카페/찻집,3874
44,소플러스본점,경기 김포시 김포한강4로 318-0,한식,3865
45,카페진정성기점,경기 김포시 석모로45번길 35-9,카페/찻집,3857
46,양평신내서울해장국김포운양점,경기 김포시 김포대로 1508-0,한식,3782
47,돈까스고집,경기 김포시 김포한강4로 357-0,외국식,3779
48,금화왕돈까스운양점,경기 김포시 김포대로 1466-50,외국식,3641
49,버거킹김포풍무역점,경기 김포시 유현로 234-0,간이음식,3596
50,복사꽃피는집김포점,경기 김포시 석모로73번길 132-0,한식,3561
51,팔당냉면김포한강신도시점,경기 김포시 석모로95번길 46-11,한식,3395
52,훈장골김포장기점,경기 김포시 김포한강2로23번길 78-0,한식,3241
53,교다이,경기 김포시 김포한강1로84번길 14-0,외국식,3191
54,빵선생샹그리나 파라다이스,경기 김포시 아라육로152번길 210-14,간이음식,3088
55,스타벅스김포풍무DT점,경기 김포시 풍무로 45-1,카페/찻집,3078
56,뚝방국수,경기 김포시 금포로 1117-12,한식,3073
57,커피빈장기DT점,경기 김포시 태장로 819-0,카페/찻집,3071
57,홍종흔베이커리김포점,경기 김포시 모담공원로 58-0,간이음식,3071
59,한옥마을박씨네추어탕,경기 김포시 걸포로192번길 23-0,한식,3055
