유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
인천광역시 서구 , 경기도 김포시,16.8,1
서울특별시 강서구 , 경기도 김포시,12.9,1
경기도 고양시 덕양구 , 경기도 김포시,5.3,1
인천광역시 계양구 , 경기도 김포시,5.0,1
인천광역시 강화군 , 경기도 김포시,4.6,1
경기도 고양시 일산동구 , 경기도 김포시,4.5,1
경기도 부천시 , 경기도 김포시,4.4,1
경기도 고양시 일산서구 , 경기도 김포시,4.1,1
경기도 파주시 , 경기도 김포시,3.9,1
서울특별시 영등포구 , 경기도 김포시,3.7,1
서울특별시 양천구 , 경기도 김포시,3.5,1
서울특별시 마포구 , 경기도 김포시,3.0,1
인천광역시 부평구 , 경기도 김포시,2.4,1
인천광역시 중구 , 경기도 김포시,1.5,1
서울특별시 서초구 , 경기도 김포시,1.5,1
서울특별시 강남구 , 경기도 김포시,1.4,1
인천광역시 남동구 , 경기도 김포시,1.3,1
서울특별시 서대문구 , 경기도 김포시,1.1,1
서울특별시 은평구 , 경기도 김포시,1.1,1
서울특별시 구로구 , 경기도 김포시,1.1,1
 경기도 김포시,서울특별시 강서구,11.8,2
 경기도 김포시,인천광역시 강화군,11.5,2
 경기도 김포시,경기도 고양시 덕양구,8.2,2
 경기도 김포시,인천광역시 서구,8.1,2
 경기도 김포시,경기도 파주시,7.5,2
 경기도 김포시,경기도 고양시 일산동구,7.2,2
 경기도 김포시,경기도 고양시 일산서구,3.5,2
 경기도 김포시,인천광역시 중구,3.2,2
 경기도 김포시,인천광역시 계양구,3.1,2
 경기도 김포시,경기도 부천시,2.9,2
 경기도 김포시,서울특별시 영등포구,2.9,2
 경기도 김포시,서울특별시 마포구,2.6,2
 경기도 김포시,서울특별시 강남구,1.8,2
 경기도 김포시,인천광역시 연수구,1.8,2
 경기도 김포시,서울특별시 중구,1.4,2
 경기도 김포시,인천광역시 부평구,1.3,2
 경기도 김포시,서울특별시 양천구,1.1,2
 경기도 김포시,서울특별시 용산구,1.0,2
 경기도 김포시,서울특별시 서초구,1.0,2
 경기도 김포시,인천광역시 남동구,0.9,2
