동반유형_빈도수,여행유형/트렌드_빈도수,동반유형,동반유형 관련 키워드,여행유형/트렌드,여행유형/트렌드 관련 키워드,
2,2,기타가족,가족,자연경관,동산,통영박경리기념관
1,1,자녀,딸,미식,카페,통영박경리기념관
