기준연월,방문비율
20220811,139.4
20220812,115.0
20220813,229.4
20220814,296.3
20220815,197.8
20220816,100.9
20220817,104.3
20220818,93.4
20220819,100.0
20220820,226.2
20220821,247.8
20220822,65.8
20220823,77.0
20220824,85.9
20220825,96.3
20220826,99.7
20220827,234.3
20220828,252.1
20220829,69.6
20220830,88.8
20220831,117.8
20220901,97.4
20220902,124.5
20220903,275.1
20220904,310.4
20220905,86.2
20220906,190.9
20220907,195.5
20220908,138.5
20220909,286.3
20220910,395.5
20220911,403.9
20220912,323.1
20220913,68.1
20220914,77.3
20220915,84.2
20220916,82.5
20220917,289.5
20220918,355.8
20220919,65.0
20220920,90.0
20220921,113.8
20220922,96.6
20220923,99.7
20220924,293.8
20220925,340.9
20220926,64.7
20220927,90.0
20220928,117.8
20220929,98.0
20220930,96.6
20221001,364.5
20221002,461.3
20221003,249.5
20221004,120.7
20221005,169.3
20221006,145.7
20221007,155.2
20221008,354.7
20221009,475.1
20221010,291.5
20221011,104.9
20221012,121.0
20221013,90.0
20221014,95.1
20221015,334.0
20221016,429.4
20221017,73.6
20221018,97.4
20221019,124.7
20221020,106.9
20221021,108.1
20221022,349.0
20221023,444.7
20221024,77.9
20221025,102.0
20221026,128.8
20221027,109.8
20221028,114.7
20221029,351.8
20221030,440.4
20221031,80.8
20221101,103.5
20221102,157.2
20221103,101.8
20221104,105.8
20221105,301.8
20221106,361.6
20221107,119.3
20221108,157.5
