유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경기도 의정부시 , 경기도 양주시,29.2,1
경기도 포천시 , 경기도 양주시,8.8,1
경기도 고양시 덕양구 , 경기도 양주시,6.4,1
경기도 동두천시 , 경기도 양주시,6.3,1
경기도 파주시 , 경기도 양주시,5.4,1
서울특별시 노원구 , 경기도 양주시,4.7,1
경기도 남양주시 , 경기도 양주시,4.4,1
서울특별시 도봉구 , 경기도 양주시,3.3,1
서울특별시 은평구 , 경기도 양주시,3.1,1
경기도 고양시 일산동구 , 경기도 양주시,1.5,1
경기도 구리시 , 경기도 양주시,1.2,1
서울특별시 중랑구 , 경기도 양주시,1.2,1
서울특별시 성북구 , 경기도 양주시,1.2,1
서울특별시 강북구 , 경기도 양주시,1.2,1
경기도 연천군 , 경기도 양주시,1.1,1
서울특별시 강남구 , 경기도 양주시,1.1,1
서울특별시 강서구 , 경기도 양주시,1.0,1
서울특별시 송파구 , 경기도 양주시,1.0,1
경기도 김포시 , 경기도 양주시,0.9,1
서울특별시 마포구 , 경기도 양주시,0.9,1
 경기도 양주시,경기도 의정부시,25.5,2
 경기도 양주시,경기도 동두천시,11.8,2
 경기도 양주시,경기도 포천시,9.3,2
 경기도 양주시,경기도 고양시 덕양구,8.7,2
 경기도 양주시,경기도 파주시,8.1,2
 경기도 양주시,경기도 남양주시,5.5,2
 경기도 양주시,경기도 고양시 일산동구,2.1,2
 경기도 양주시,서울특별시 노원구,1.8,2
 경기도 양주시,경기도 연천군,1.7,2
 경기도 양주시,서울특별시 은평구,1.6,2
 경기도 양주시,서울특별시 도봉구,1.3,2
 경기도 양주시,서울특별시 강남구,1.2,2
 경기도 양주시,경기도 하남시,1.1,2
 경기도 양주시,경기도 김포시,1.0,2
 경기도 양주시,서울특별시 송파구,0.9,2
 경기도 양주시,경기도 구리시,0.9,2
 경기도 양주시,서울특별시 중구,0.8,2
 경기도 양주시,서울특별시 강북구,0.8,2
 경기도 양주시,경기도 가평군,0.7,2
 경기도 양주시,인천광역시 중구,0.7,2
