업종대분류명,업종중분류명,중분류 소비액
쇼핑업,관광기념품,1.2123493E8
쇼핑업,레저용품쇼핑,3.143899843E9
쇼핑업,대형쇼핑몰,1.8544672625E10
숙박업,캠핑장/펜션,8.69016E7
숙박업,기타숙박,1.840045685E9
숙박업,호텔,6274000.0
식음료업,식음료,6.7497767696E10
여가서비스업,관광유원시설,6.49967798E8
여가서비스업,골프장,1.1199852007E10
여가서비스업,기타레저,1.38808717E9
여가서비스업,문화서비스,7.5402547E8
여행업,여행업,0.0
운송업,렌터카,8544000.0
운송업,육상운송,30.0
