연령대,남성방문 비율,여성방문 비율
70세 이상,3.3,2.6
60~69세,9.0,7.9
50~59세,10.6,10.3
40~49세,10.0,8.5
30~39세,8.5,7.8
20~29세,7.4,6.5
10~19세,3.5,2.4
