순위,관광지명,주소,분류,외지인 검색 수
1,의령리온컨트리클럽,경남 의령군 자굴산로 101-33,육상레저스포츠,20135
2,의령전통시장,경남 의령군 의병로21길 13-5,시장,11063
3,일붕사,경남 의령군 청정로 1202-15,종교성지,10120
4,의령곤충생태학습관,경남 의령군 의합대로 28-0,전시시설,6457
5,호암이병철선생생가,경남 의령군 호암길 22-4,역사유적지,5619
6,의령구름다리,경남 의령군,기타관광,4599
7,의령벽계야영장,경남 의령군 벽계로 201-0,캠핑,4516
8,한우산생태숲,경남 의령군,기타관광,4115
9,의령친환경골프장,경남 의령군 남강로 417-0,육상레저스포츠,3737
10,거장산오토캠핑장,경남 의령군 청정로5길 57-0,캠핑,3207
11,설뫼충효테마파크오토캠핑장,경남 의령군,캠핑,2870
12,수암사,경남 의령군 수암로 267-0,종교성지,2742
13,유농오토캠핑장,경남 의령군 청정로 2278-0,캠핑,1923
14,호국의병의숲친수공원의강나루터,경남 의령군,교통시설,1902
15,쇠목재,경남 의령군,자연경관(산),1726
16,의령벽계관광지,경남 의령군 벽계로 201-0,복합관광시설,1648
17,정암루,경남 의령군 남강로 686-0,역사유적지,1590
18,유곡면민체육공원야영장,경남 의령군 청정로 2078-6,캠핑,1508
19,신반시장,경남 의령군 신번로7길 6-14,시장,1058
20,의병박물관,경남 의령군 충익로 1-25,전시시설,947
21,자굴산자연휴양림,경남 의령군,자연공원,899
22,호국의병의숲친수공원,경남 의령군,도시공원,837
23,찰비계곡,경남 의령군,자연경관(산),810
24,자굴산,경남 의령군,자연경관(산),767
25,한우산드라이브코스,경남 의령군 한우산길 774-0,데이트코스,623
26,의령친환경야구장,경남 의령군,레저스포츠시설,597
27,충익사의병탑,경남 의령군,역사유물,540
28,경상남도학생교육원,경남 의령군 가례로 747-38,육상레저스포츠,472
29,아비숑모텔,경남 의령군 의병로6길 8-0,모텔,436
30,곽재우의병장생가,경남 의령군 세간2동길 33-0,역사유적지,384
31,천하장사골센터,경남 의령군 모의로 662-24,기타관광,376
32,의령나루캠프,경남 의령군 화정로14길 16-5,캠핑,337
33,충익사,경남 의령군 충익로 1-0,종교성지,330
34,수도사,경남 의령군 덕암로 581-137,종교성지,308
35,서동생활체육공원,경남 의령군 의병로8길 0-0,도시공원,269
36,유학사,경남 의령군 여배로5길 2-0,종교성지,268
37,알펜라켄청소년수련원,경남 의령군 가례로 747-37,육상레저스포츠,242
38,하얏트,경남 의령군 의병로7길 9-3,모텔,235
39,한우산생태숲홍보관,경남 의령군 한우산길 774-0,전시시설,232
40,스카이모텔,경남 의령군 의병로7길 15-3,모텔,221
41,크리스탈모텔,경남 의령군 충익로 20-8,모텔,167
42,한우산,경남 의령군,자연경관(산),161
43,찰비관광농원,경남 의령군 한우산길 108-0,펜션/민박,156
44,자굴산치유수목원,경남 의령군 가례로 327-22,자연공원,152
45,유곡천다목적캠프장,경남 의령군,캠핑,146
45,의령예술촌,경남 의령군 벽계로 16-32,기타문화관광지,146
45,의령축협한우경매시장,경남 의령군 소상로 14-0,시장,146
48,벽계저수지,경남 의령군,자연경관(하천/해양),139
49,신세계모텔,경남 의령군 의병로23길 6-8,모텔,133
50,가수저수지,경남 의령군,자연경관(하천/해양),128
51,산남저수지,경남 의령군,자연경관(하천/해양),124
52,탑바위,경남 의령군,기타관광,120
53,의령벽계한우산펜션,경남 의령군 한우산길 26-0,펜션/민박,102
54,백산안희제생가,경남 의령군 입산로2길 37-0,역사유적지,98
55,기강나루,경남 의령군,교통시설,93
56,자굴산사랑펜션,경남 의령군 가례로 885-28,펜션/민박,88
57,성황리소나무,경남 의령군,기타관광,79
58,미래교육테마파크건축중(2023년04월개관예정),경남 의령군,전시시설,78
59,베니스모텔,경남 의령군 의병로7길 5-2,모텔,77
59,홍의정,경남 의령군 국궁길 21-0,육상레저스포츠,77
61,궁유장터,경남 의령군 궁류로1길 11-0,시장,73
62,가가홀스승마체험장,경남 의령군 남강로 385-1,육상레저스포츠,69
63,아젤리아여관,경남 의령군 의병로7길 21-0,모텔,64
63,잠자리모텔,경남 의령군 의병로7길 8-0,모텔,64
65,송암사,경남 의령군 신번로1길 24-11,종교성지,62
66,불양암,경남 의령군 의합대로 888-167,종교성지,60
67,봉황대,경남 의령군,기타관광,59
67,운암사,경남 의령군 고루로 945-107,종교성지,59
69,나루마을,경남 의령군 화정로 687-0,농/산/어촌체험,56
70,홍의청소년수련원,경남 의령군 벽화로 408-0,육상레저스포츠,55
71,덕암저수지,경남 의령군,자연경관(하천/해양),54
72,박진고개,경남 의령군,기타관광,51
73,유곡면민체육공원,경남 의령군 청정로 2078-6,도시공원,50
74,천태종태흥사,경남 의령군 의합대로 105-8,종교성지,49
74,태암서원,경남 의령군 덕암로5길 5-13,역사유적지,49
76,벤쿠버모텔,경남 의령군 의병로7길 15-4,모텔,46
76,제일장여관,경남 의령군 신번로 170-0,모텔,46
78,행정저수지,경남 의령군,자연경관(하천/해양),44
79,의령청소년수련관,경남 의령군 신번로11길 26-0,육상레저스포츠,43
80,의령군신포숲,경남 의령군 진의로 2243-8,기타관광,42
80,현고수,경남 의령군,역사유적지,42
80,덕실감빛마을,경남 의령군,농/산/어촌체험,42
83,산장궁전모텔,경남 의령군 대의로 74-0,모텔,41
83,천락저수지,경남 의령군,자연경관(하천/해양),41
85,불연사,경남 의령군 정곡2길 286-14,종교성지,40
85,자골산,경남 의령군,자연경관(산),40
87,의령관문공원,경남 의령군,도시공원,36
88,남강민박,경남 의령군 남강로 253-6,펜션/민박,33
88,전통농경테마파크,경남 의령군 의합대로 28-0,기타관광,33
88,자굴산내조리등산로,경남 의령군,자연경관(산),33
91,용국사,경남 의령군 수암로 248-17,종교성지,32
91,의령문화원,경남 의령군 의병로24길 31-9,교육시설,32
93,서암저수지,경남 의령군,자연경관(하천/해양),29
93,세원사,경남 의령군 칠곡로1길 56-0,종교성지,29
93,설뫼충효테마파크,경남 의령군 입산로 184-0,도시공원,29
96,영광암,경남 의령군 모의로 629-1,종교성지,27
97,동원장여관,경남 의령군 신번로9길 7-0,모텔,26
97,우애정야영장,경남 의령군 청정로 2024-0,캠핑,26
97,자광사,경남 의령군 자굴산로6길 53-0,종교성지,26
100,기강서원,경남 의령군 기강로2길 19-12,역사유적지,24
