유입지역명,유출지역명,유입유출 비율,유입/유출 구분 코드 (1:유입 / 2:유출)
경상남도 함안군 , 경상남도 의령군,24.5,1
경상남도 진주시 , 경상남도 의령군,13.0,1
경상남도 합천군 , 경상남도 의령군,8.4,1
경상남도 창원시 마산회원구 , 경상남도 의령군,6.9,1
경상남도 창원시 의창구 , 경상남도 의령군,5.8,1
경상남도 김해시 , 경상남도 의령군,5.7,1
경상남도 산청군 , 경상남도 의령군,4.2,1
경상남도 창원시 성산구 , 경상남도 의령군,4.1,1
경상남도 창원시 마산합포구 , 경상남도 의령군,3.4,1
경상남도 창녕군 , 경상남도 의령군,2.2,1
경상남도 창원시 진해구 , 경상남도 의령군,1.6,1
경상남도 사천시 , 경상남도 의령군,1.3,1
부산광역시 강서구 , 경상남도 의령군,1.2,1
대구광역시 달성군 , 경상남도 의령군,1.1,1
부산광역시 북구 , 경상남도 의령군,0.8,1
경상남도 양산시 , 경상남도 의령군,0.8,1
부산광역시 부산진구 , 경상남도 의령군,0.8,1
대구광역시 달서구 , 경상남도 의령군,0.7,1
경상남도 함양군 , 경상남도 의령군,0.7,1
부산광역시 해운대구 , 경상남도 의령군,0.6,1
 경상남도 의령군,경상남도 함안군,20.2,2
 경상남도 의령군,경상남도 진주시,17.3,2
 경상남도 의령군,경상남도 합천군,11.0,2
 경상남도 의령군,경상남도 창원시 마산합포구,5.1,2
 경상남도 의령군,경상남도 창녕군,5.0,2
 경상남도 의령군,경상남도 창원시 마산회원구,4.4,2
 경상남도 의령군,경상남도 창원시 의창구,4.1,2
 경상남도 의령군,경상남도 산청군,3.6,2
 경상남도 의령군,경상남도 창원시 성산구,3.5,2
 경상남도 의령군,경상남도 김해시,3.5,2
 경상남도 의령군,경상남도 사천시,2.6,2
 경상남도 의령군,경상남도 창원시 진해구,1.5,2
 경상남도 의령군,경상남도 통영시,1.3,2
 경상남도 의령군,대구광역시 달성군,1.0,2
 경상남도 의령군,경상남도 남해군,1.0,2
 경상남도 의령군,부산광역시 강서구,1.0,2
 경상남도 의령군,부산광역시 기장군,1.0,2
 경상남도 의령군,경상남도 고성군,0.9,2
 경상남도 의령군,경상남도 양산시,0.7,2
 경상남도 의령군,경상남도 거제시,0.6,2
