기준연월,지역명,검색량(건)
202108,경상남도 의령군 ,143
202109,경상남도 의령군 ,226
202110,경상남도 의령군 ,191
202111,경상남도 의령군 ,319
202112,경상남도 의령군 ,17
202201,경상남도 의령군 ,8
202202,경상남도 의령군 ,9
202203,경상남도 의령군 ,17
202204,경상남도 의령군 ,9
202205,경상남도 의령군 ,127
202206,경상남도 의령군 ,164
202207,경상남도 의령군 ,133
