순위,업소명,주소,분류,현지인 검색 수
1,의령소바본점,경남 의령군 의병로18길 3-5,한식,252
2,초가산장,경남 의령군 홍의로 273-0,한식,204
3,화정소바,경남 의령군 의병로18길 9-3,한식,119
4,투썸플레이스의령행복로점,경남 의령군 행복로 14-0,카페/찻집,118
5,종로식당,경남 의령군 충익로 47-6,한식,114
6,중동식당,경남 의령군 충익로 47-14,한식,112
7,헬리오,경남 의령군 진의로8길 24-4,카페/찻집,109
8,의령농가밥상,경남 의령군 의병로14길 19-5,한식,96
9,부자한우촌,경남 의령군 법정로8길 4-6,한식,88
10,해드니전골,경남 의령군 홍의로 194-0,한식,85
11,꽃피는 산골,경남 의령군 수암로 278-16,한식,60
12,롯데리아경남의령점,경남 의령군 행복로 7-0,간이음식,57
13,금오암소한마당,경남 의령군 대의로 53-7,한식,56
14,그린프로그,경남 의령군 법정로 971-0,카페/찻집,50
15,정원이야기카페,경남 의령군 청정로 2014-0,카페/찻집,49
16,자굴산산장가든,경남 의령군 자굴산로4길 31-0,한식,42
17,수정식당,경남 의령군 의병로23길 6-0,외국식,41
18,재건식육식당,경남 의령군 청계로 10-2,한식,36
18,추성한우촌,경남 의령군 대의로 31-15,한식,36
20,들찬식당,경남 의령군 자굴산로 142-0,한식,34
21,수암55,경남 의령군 수암로 55-0,카페/찻집,33
22,풀내음,경남 의령군 홍의로3길 11-0,한식,32
23,청송한우가든,경남 의령군 남강로 773-0,한식,28
24,커피루,경남 의령군 의병로16길 16-1,카페/찻집,27
25,해비치,경남 의령군 자굴산로 108-1,카페/찻집,22
26,오리궁,경남 의령군,외국식,20
27,다시식당,경남 의령군 의병로18길 6-0,한식,16
27,파리바게뜨경남의령점,경남 의령군 충익로 24-0,간이음식,16
29,배스킨라빈스경남의령점,경남 의령군 행복로1길 87-0,간이음식,15
30,원스파파[일식],경남 의령군 백산로3길 3-0,외국식,12
31,김할머니의령소바의령본점,경남 의령군 의병로16길 29-0,한식,9
31,의령돼지국밥,경남 의령군 의령대로 1085-5,한식,9
33,맛있는가든,경남 의령군 홍의로 261-0,한식,8
33,엔제리너스경남의령점,경남 의령군 의병로16길 24-1,카페/찻집,8
35,후카츠,경남 의령군 의병로9길 16-0,외국식,7
35,도자기에국시한그릇,경남 의령군 의령대로 1085-6,한식,7
37,오서방소고기국밥,경남 의령군 충익로 47-5,한식,6
37,제일식육식당,경남 의령군 대의로 52-0,외국식,6
37,한오백년식당,경남 의령군 벽화로 622-6,한식,6
37,돼지사랑,경남 의령군 충익로 34-0,외국식,6
37,해밀,경남 의령군 중리로 188-0,한식,6
37,부용정찻집,경남 의령군 홍의로 113-0,카페/찻집,6
37,신태진식당,경남 의령군 신번로4길 3-0,한식,6
37,서암정,경남 의령군 가례로 545-19,카페/찻집,6
45,경원해물찜,경남 의령군 의병로22길 10-0,한식,5
45,대성원,경남 의령군 의병로23길 6-4,외국식,5
47,석신정식당,경남 의령군 벽계로1길 12-0,한식,4
47,의령소고기국밥촌,경남 의령군,기타음식,4
