연령대,남성방문 비율,여성방문 비율
70세 이상,2.8,3.1
60~69세,8.6,7.1
50~59세,12.9,8.3
40~49세,14.0,8.5
30~39세,9.3,7.6
20~29세,7.1,4.1
10~19세,2.4,2.3
