연령대,남성방문 비율,여성방문 비율
70세 이상,3.1,5.0
60~69세,12.2,9.4
50~59세,13.6,8.1
40~49세,9.1,6.9
30~39세,5.7,7.2
20~29세,6.4,3.2
10~19세,6.6,2.0
