연령대,남성방문 비율,여성방문 비율
70세 이상,4.4,4.5
60~69세,11.5,9.5
50~59세,16.0,9.6
40~49세,10.3,5.3
30~39세,5.9,4.6
20~29세,6.0,3.8
10~19세,3.6,3.8
