순위,관광지명,주소,분류,외지인 검색 수
1,엠스클럽의성CC,경북 의성군 농공마전길 125-78,육상레저스포츠,21608
2,파라지오CC,경북 의성군 농공마전길 167-0,육상레저스포츠,19887
3,고운사,경북 의성군 고운사길 415-0,종교성지,8387
4,의성조문국박물관,경북 의성군 초전1길 83-0,전시시설,8121
5,의성전통시장,경북 의성군 전통시장2길 7-4,시장,5107
6,빙계계곡,경북 의성군,자연경관(산),4997
7,빙계얼음골아영장,경북 의성군 빙계계곡길 51-0,캠핑,3007
8,의성산수유마을꽃맞이행사,경북 의성군 산수유2길 2-0,기타문화관광지,2749
9,빙계계곡오토캠핑장,경북 의성군,캠핑,2266
10,의성점곡계곡,경북 의성군,자연경관(산),2071
11,산운생태공원,경북 의성군 수정사길 19-0,도시공원,2031
12,금봉자연휴양림,경북 의성군 휴양림길 114-0,자연공원,1944
13,효천지,경북 의성군,자연경관(하천/해양),1823
14,탑산약수온천,경북 의성군 도리원2길 88-42,웰니스관광,1672
15,경덕왕릉,경북 의성군 동부로 2545-0,역사유적지,1622
16,달빛공원,경북 의성군,도시공원,1317
17,투데이모텔,경북 의성군 동서2길 36-0,모텔,1173
18,개천지,경북 의성군,자연경관(하천/해양),1072
19,가음저수지,경북 의성군,자연경관(하천/해양),987
20,안계전통시장,경북 의성군 안계시장길 14-15,시장,928
21,의성금성면고분군,경북 의성군,역사유적지,822
22,위천생태하천,경북 의성군,기타관광,776
23,금봉저수지,경북 의성군,자연경관(하천/해양),689
24,의성사촌마을,경북 의성군,역사유적지,650
25,만경촌먹거리체험관,경북 의성군 구단길 182-10,기타레저스포츠,603
26,수정사,경북 의성군 수정사길 420-0,종교성지,599
27,의성마늘장터,경북 의성군 구봉길 215-0,시장,566
28,고운마을캠핑장,경북 의성군 고운사길 203-21,캠핑,529
29,효천지캠핑장,경북 의성군,캠핑,517
30,빙계얼음골야영장,경북 의성군 빙계계곡길 51-0,캠핑,515
31,의성탑리리오층석탑,경북 의성군 오층석탑길 5-3,역사유물,502
32,만장사,경북 의성군 모산길 109-0,종교성지,491
32,경덕왕릉의성조문국사적지,경북 의성군,역사유적지,491
34,그리스모텔,경북 의성군 안계시장길 58-5,모텔,488
35,대곡사,경북 의성군 대곡사길 80-0,종교성지,450
36,의성사촌리가로숲,경북 의성군,역사유적지,378
37,구봉공원,경북 의성군,도시공원,376
38,얼음골,경북 의성군,기타관광,330
39,왜가리생태관,경북 의성군 왜가리길 1185-0,농/산/어촌체험,318
40,금성산,경북 의성군,자연경관(산),314
41,주월사,경북 의성군 양지실업길 115-0,종교성지,313
42,운람사,경북 의성군 신안2길 223-0,종교성지,305
