광역지자체명,기초지자체명,기초지자체별 거주 방문자 수
경상북도,안동시,652871.0
경상북도,구미시,396136.0
경상북도,군위군,223732.0
경상북도,경산시,166022.0
경상북도,예천군,134478.0
경상북도,상주시,120056.0
경상북도,칠곡군,101934.0
경상북도,청송군,85828.0
경상북도,영주시,74384.0
경상북도,김천시,65182.0
경상북도,포항시 북구,56081.0
경상북도,영천시,50496.0
경상북도,경주시,49795.0
경상북도,포항시 남구,39644.0
경상북도,영덕군,35164.0
경상북도,문경시,33736.0
경상북도,울진군,27860.0
경상북도,영양군,22414.0
경상북도,성주군,20846.0
경상북도,고령군,12541.0
경상북도,봉화군,11445.0
경상북도,청도군,9743.0
경상북도,울릉군,1226.0
대구광역시,북구,595093.0
대구광역시,달서구,444793.0
대구광역시,수성구,276674.0
대구광역시,동구,253462.0
대구광역시,달성군,174386.0
대구광역시,서구,143406.0
대구광역시,남구,95970.0
대구광역시,중구,52331.0
경기도,화성시,31527.0
경기도,남양주시,21527.0
경기도,평택시,18718.0
경기도,부천시,18076.0
경기도,성남시 분당구,17359.0
경기도,용인시 기흥구,15800.0
경기도,광주시,14676.0
경기도,수원시 영통구,13138.0
경기도,시흥시,12894.0
경기도,용인시 수지구,12021.0
경기도,의정부시,11751.0
경기도,용인시 처인구,10975.0
경기도,고양시 덕양구,10840.0
경기도,김포시,10444.0
경기도,하남시,10204.0
경기도,수원시 권선구,10068.0
경기도,파주시,10032.0
경기도,이천시,9857.0
경기도,안양시 동안구,8584.0
경기도,안산시 상록구,8358.0
경기도,수원시 장안구,8073.0
경기도,안산시 단원구,7948.0
경기도,고양시 일산동구,7946.0
경기도,광명시,7838.0
경기도,안성시,7647.0
경기도,군포시,7495.0
경기도,성남시 수정구,7222.0
경기도,구리시,6900.0
경기도,오산시,6735.0
경기도,고양시 일산서구,6621.0
경기도,성남시 중원구,6262.0
경기도,여주시,5880.0
경기도,양주시,5688.0
경기도,수원시 팔달구,5355.0
경기도,안양시 만안구,4749.0
경기도,의왕시,4248.0
경기도,양평군,4017.0
경기도,포천시,3915.0
경기도,과천시,2376.0
경기도,동두천시,1970.0
경기도,가평군,1831.0
경기도,연천군,1071.0
서울특별시,송파구,20766.0
서울특별시,강동구,16596.0
서울특별시,강서구,15830.0
서울특별시,노원구,14080.0
서울특별시,관악구,14046.0
서울특별시,강남구,14010.0
서울특별시,영등포구,12381.0
서울특별시,성북구,11246.0
서울특별시,마포구,10914.0
서울특별시,중랑구,10772.0
서울특별시,동작구,10635.0
서울특별시,서초구,9786.0
서울특별시,은평구,9782.0
서울특별시,동대문구,9703.0
서울특별시,광진구,9570.0
서울특별시,구로구,9376.0
서울특별시,서대문구,8861.0
서울특별시,양천구,8048.0
서울특별시,성동구,7460.0
서울특별시,도봉구,6970.0
서울특별시,강북구,6779.0
서울특별시,금천구,6467.0
서울특별시,용산구,6328.0
서울특별시,종로구,4367.0
서울특별시,중구,4214.0
경상남도,김해시,22851.0
경상남도,양산시,18488.0
경상남도,거제시,14995.0
경상남도,창원시 성산구,12597.0
경상남도,창원시 의창구,11895.0
경상남도,진주시,10308.0
경상남도,창원시 마산회원구,8327.0
경상남도,창녕군,7803.0
경상남도,창원시 진해구,7556.0
경상남도,밀양시,7164.0
경상남도,창원시 마산합포구,6539.0
경상남도,합천군,5413.0
경상남도,거창군,5178.0
경상남도,사천시,4070.0
경상남도,통영시,3786.0
경상남도,함안군,3655.0
경상남도,함양군,1852.0
경상남도,고성군,1756.0
경상남도,의령군,1428.0
경상남도,하동군,1203.0
경상남도,남해군,1187.0
경상남도,산청군,1181.0
충청북도,청주시 흥덕구,21699.0
충청북도,충주시,19960.0
충청북도,청주시 서원구,19586.0
충청북도,청주시 청원구,16073.0
충청북도,청주시 상당구,14064.0
충청북도,제천시,10943.0
충청북도,음성군,8732.0
충청북도,영동군,6491.0
충청북도,진천군,5805.0
충청북도,옥천군,5750.0
충청북도,단양군,4858.0
충청북도,보은군,4846.0
충청북도,괴산군,4307.0
충청북도,증평군,3216.0
부산광역시,해운대구,17742.0
부산광역시,부산진구,14459.0
