기준연월,지역명,검색량(건)
202108,경상북도 의성군 ,463
202109,경상북도 의성군 ,609
202110,경상북도 의성군 ,828
202111,경상북도 의성군 ,1638
202112,경상북도 의성군 ,697
202201,경상북도 의성군 ,318
202202,경상북도 의성군 ,367
202203,경상북도 의성군 ,335
202204,경상북도 의성군 ,139
202205,경상북도 의성군 ,711
202206,경상북도 의성군 ,620
202207,경상북도 의성군 ,487
